group,prop_budget,method,ess_multiplier,ess_multiplier_serr,ess_multiplier_vs_classical,ess_multiplier_vs_classical_serr,coverage,coverage_serr,mean_width,mean_width_serr
all,0.09,wor-active,1.2676291969844202,0.004588270716592067,4.051893557155967,0.01428710060750209,0.947,0.007088105617246489,0.02531015320122237,3.9043176377215254e-05
all,0.09,wor-uniform,1.0,0.0,3.205461568516135,0.00714895174922355,0.934,0.007855297938697534,0.028381342485547016,2.4697728648177074e-05
all,0.1,bernoulli-active,0.9663843863803729,0.0028923092938345093,3.1249361291832454,0.008878947729488648,0.965,0.005814534272734904,0.027288502141833256,3.3328530759491665e-05
all,0.1,bernoulli-uniform,0.8056058075515969,0.001900357075858982,2.604468703952,0.00532407819777048,0.979,0.004536472151306517,0.029848595216870263,2.2614377481321456e-05
all,0.1,classical,0.30989168441160947,0.0006986882812555976,1.0,0.0,0.956,0.0064889217984273875,0.04811918474733824,3.4590618929515155e-05
all,0.1,cross-ppi,0.7888801789824439,0.001808178004276732,2.5508708043178294,0.005281501073269107,0.97,0.0053971408290991564,0.030160725120162865,2.2143990414769492e-05
all,0.1,wor-active,1.2697175186681313,0.004249697315672718,4.105207959204149,0.012967910064586276,0.938,0.0076298239962802675,0.023825820043683006,3.356706849816602e-05
all,0.1,wor-uniform,1.0,0.0,3.2432840057982317,0.007291942135021304,0.946,0.007150883521295473,0.026756622076034495,2.3648488652120027e-05
all,0.11,bernoulli-active,0.9442747852783431,0.0025860510717745392,3.089464095248988,0.007992820276526775,0.979,0.004536472151306517,0.02617198735475535,2.965173289006918e-05
all,0.11,bernoulli-uniform,0.7871373405026943,0.001739394619274375,2.5750049608041126,0.005021538351726962,0.977,0.004742730594656784,0.028636224821209862,2.0782854139198228e-05
all,0.11,classical,0.3062132528035973,0.0006537694938803351,1.0,0.0,0.959,0.006273624021118764,0.045906062707304914,2.959868986756083e-05
all,0.11,cross-ppi,0.7714757435845596,0.001665684294932972,2.5238190530905786,0.004812854669443819,0.969,0.0054835270646791815,0.028922856933488172,1.9537379606766153e-05
all,0.11,wor-active,1.2757407169260009,0.00427091153191049,4.173695286107349,0.013336187921278898,0.935,0.007799733061832042,0.02254546065628524,3.236952915754047e-05
all,0.11,wor-uniform,1.0,0.0,3.28056675967944,0.007002412473874361,0.939,0.007572076091557476,0.02537725317478175,2.0820068339372834e-05
all,0.12,bernoulli-active,0.9211845482245504,0.0023764577545368087,3.0335675064473566,0.0075814709012452354,0.977,0.004742730594656784,0.02521312588453288,2.6424353202943123e-05
all,0.12,bernoulli-uniform,0.7698334893694939,0.0015685274593540102,2.5346652993096033,0.004586377224935888,0.977,0.004742730594656784,0.02755410306155677,1.8435548186967085e-05
all,0.12,classical,0.3042001244974176,0.0006097405327094706,1.0,0.0,0.95,0.006895472974897919,0.04383124108612533,2.8303384229650466e-05
all,0.12,cross-ppi,0.7535574689940949,0.001467038798193418,2.4816811759420236,0.00457365279149616,0.973,0.005128089049275304,0.027846778025413875,1.7609977124752445e-05
all,0.12,wor-active,1.2711074579077823,0.004035208415468101,4.18520634117721,0.012706143110982808,0.946,0.007150883521295473,0.021489360585808703,2.9228320660292385e-05
all,0.12,wor-uniform,1.0,0.0,3.3005170331747613,0.0066225810519875365,0.948,0.00702462421381709,0.024152648091316172,1.8475475598205033e-05
all,0.13,bernoulli-active,0.8968272105308353,0.0021877446228839525,2.970015561290264,0.007042217675282355,0.981,0.0043194510829106135,0.024438305780291512,2.4240805294134797e-05
all,0.13,bernoulli-uniform,0.7554134488244416,0.001433048824202042,2.5015783763806274,0.004430859093904319,0.988,0.0034449771940998205,0.02660412447154517,1.6779298893813837e-05
all,0.13,classical,0.302455971478363,0.0005771070480103865,1.0,0.0,0.954,0.006627814717380679,0.042044888272881456,2.6225232198070728e-05
all,0.13,cross-ppi,0.7348717303022978,0.0013693089570506688,2.433530104161047,0.004228409217257887,0.965,0.005814534272734904,0.026972289969602818,1.6406615401295287e-05
all,0.13,wor-active,1.2858339864598833,0.0036706698759668985,4.257921409936704,0.011740918986072284,0.955,0.006558812241406064,0.02042553301155562,2.499559972182699e-05
all,0.13,wor-uniform,1.0,0.0,3.3181828164054394,0.006278299598251347,0.94,0.007513751157474972,0.023103574454784344,1.653828729758916e-05
all,0.14,bernoulli-active,0.8792104224281168,0.0020782025021479976,2.9277511697580154,0.006506623015792987,0.983,0.004089954489689063,0.02367093865573401,2.2223507131442194e-05
all,0.14,bernoulli-uniform,0.7387410760256973,0.00134843769121143,2.45993367318485,0.003972444682685235,0.98,0.004429403980178328,0.025801886707544276,1.5058841951733546e-05
all,0.14,classical,0.3006699164943955,0.0005311045271256591,1.0,0.0,0.965,0.005814534272734904,0.040441383466124484,2.2855680031477978e-05
