dataset,n_full_obs,mcar_obs_prob,prop_budget,seed,mean_width,coverage,ess_multiplier
bbh+gpqa+ifeval+math+musr,,1.0,0.025,35,0.0899679288268089,0.9462025316455696,3.138601320588732
bbh+gpqa+ifeval+math+musr,,1.0,0.025,36,0.0899881646037101,0.939873417721519,3.122767015364087
bbh+gpqa+ifeval+math+musr,,1.0,0.025,37,0.0900488048791885,0.943490054249548,3.139928078094155
bbh+gpqa+ifeval+math+musr,,1.0,0.025,38,0.0902644023299217,0.943490054249548,3.108743156953897
bbh+gpqa+ifeval+math+musr,,1.0,0.025,39,0.0900569334626197,0.939873417721519,3.119876271691068
bbh+gpqa+ifeval+math+musr,,1.0,0.025,40,0.0906747505068779,0.9403254972875226,3.075772114832359
bbh+gpqa+ifeval+math+musr,,1.0,0.025,41,0.0895370841026306,0.9462025316455696,3.1577740916618073
bbh+gpqa+ifeval+math+musr,,1.0,0.025,42,0.0897911041975021,0.9430379746835442,3.1478939330497777
bbh+gpqa+ifeval+math+musr,,1.0,0.025,43,0.089735060930252,0.9376130198915008,3.145855984623721
bbh+gpqa+ifeval+math+musr,,1.0,0.025,44,0.0896530002355575,0.9452983725135624,3.157918592287519
bbh+gpqa+ifeval+math+musr,,1.0,0.025,45,0.0903878808021545,0.9371609403254972,3.10763263044113
bbh+gpqa+ifeval+math+musr,,1.0,0.025,46,0.089935153722763,0.9466546112115732,3.1301530263743995
bbh+gpqa+ifeval+math+musr,,1.0,0.025,47,0.0900311917066574,0.950271247739602,3.126920095591218
bbh+gpqa+ifeval+math+musr,,1.0,0.025,48,0.0899668410420417,0.9475587703435804,3.1271312373911653
bbh+gpqa+ifeval+math+musr,,1.0,0.025,49,0.0896386131644249,0.9443942133815552,3.1540562490682627
bbh+gpqa+ifeval+math+musr,,1.0,0.025,50,0.0899745374917984,0.9443942133815552,3.1258729857779177
bbh+gpqa+ifeval+math+musr,,1.0,0.025,51,0.0905165895819664,0.9376130198915008,3.0921951176494678
bbh+gpqa+ifeval+math+musr,,1.0,0.025,52,0.0901277214288711,0.9412296564195298,3.10680876777768
bbh+gpqa+ifeval+math+musr,,1.0,0.025,53,0.0900152623653411,0.945750452079566,3.127566658889596
bbh+gpqa+ifeval+math+musr,,1.0,0.025,54,0.0904689654707908,0.939873417721519,3.088937010845508
bbh+gpqa+ifeval+math+musr,,1.0,0.025,55,0.0893256664276123,0.9448462929475588,3.178470984223533
bbh+gpqa+ifeval+math+musr,,1.0,0.025,56,0.0901370495557785,0.93625678119349,3.1151478673751765
bbh+gpqa+ifeval+math+musr,,1.0,0.025,57,0.0898296684026718,0.9520795660036168,3.13479902268568
bbh+gpqa+ifeval+math+musr,,1.0,0.025,58,0.0896503925323486,0.9452983725135624,3.156773827408066
bbh+gpqa+ifeval+math+musr,,1.0,0.025,59,0.0903442949056625,0.9498191681735986,3.101519410637863
bbh+gpqa+ifeval+math+musr,,1.0,0.025,60,0.0898886919021606,0.948010849909584,3.124139616231893
bbh+gpqa+ifeval+math+musr,,1.0,0.025,61,0.0898962765932083,0.939873417721519,3.1494948874568487
