dataset,n_full_obs,mcar_obs_prob,prop_budget,seed,mean_width,coverage,ess_multiplier
bbh+gpqa+ifeval+math+musr,,1.0,0.075,24,0.0440364181995391,0.948010849909584,4.135030954615682
bbh+gpqa+ifeval+math+musr,,1.0,0.075,25,0.0440251864492893,0.9380650994575044,4.12879446990673
bbh+gpqa+ifeval+math+musr,,1.0,0.075,26,0.0442617870867252,0.9529837251356238,4.08543303620536
bbh+gpqa+ifeval+math+musr,,1.0,0.075,27,0.0441417731344699,0.9529837251356238,4.109196072118879
bbh+gpqa+ifeval+math+musr,,1.0,0.075,28,0.0442145355045795,0.9484629294755876,4.095623813542081
bbh+gpqa+ifeval+math+musr,,1.0,0.075,29,0.0443002581596374,0.9511754068716094,4.079977657299502
bbh+gpqa+ifeval+math+musr,,1.0,0.075,30,0.0441299937665462,0.9507233273056056,4.116255379742017
bbh+gpqa+ifeval+math+musr,,1.0,0.075,31,0.0442110262811183,0.9520795660036168,4.098555463557875
bbh+gpqa+ifeval+math+musr,,1.0,0.075,32,0.0441679954528808,0.948010849909584,4.110430987884122
bbh+gpqa+ifeval+math+musr,,1.0,0.075,33,0.0440194122493267,0.9462025316455696,4.130463170941256
bbh+gpqa+ifeval+math+musr,,1.0,0.075,34,0.0442503653466701,0.9543399638336348,4.094916938690083
bbh+gpqa+ifeval+math+musr,,1.0,0.075,35,0.0440410748124122,0.9588607594936708,4.132262187073282
bbh+gpqa+ifeval+math+musr,,1.0,0.075,36,0.0442104525864124,0.9525316455696202,4.093115408483895
bbh+gpqa+ifeval+math+musr,,1.0,0.075,37,0.0440143980085849,0.9443942133815552,4.141373169335974
bbh+gpqa+ifeval+math+musr,,1.0,0.075,38,0.0441541969776153,0.9520795660036168,4.104857071330813
bbh+gpqa+ifeval+math+musr,,1.0,0.075,39,0.0441344119608402,0.9471066907775768,4.102435980046782
