dataset,n_full_obs,mcar_obs_prob,prop_budget,seed,mean_width,coverage,ess_multiplier
bbh+gpqa+ifeval+math+musr,,1.0,0.075,16,0.0437432006001472,0.9439421338155516,4.184445387386883
bbh+gpqa+ifeval+math+musr,,1.0,0.075,17,0.0435048229992389,0.9425858951175408,4.234686001973508
bbh+gpqa+ifeval+math+musr,,1.0,0.075,18,0.0437510274350643,0.945750452079566,4.180608873203957
bbh+gpqa+ifeval+math+musr,,1.0,0.075,19,0.0435747653245925,0.948010849909584,4.2207970135363535
bbh+gpqa+ifeval+math+musr,,1.0,0.075,20,0.0435972958803176,0.9484629294755876,4.222229837460919
bbh+gpqa+ifeval+math+musr,,1.0,0.075,21,0.0436060689389705,0.9511754068716094,4.223692214935235
bbh+gpqa+ifeval+math+musr,,1.0,0.075,22,0.0438069924712181,0.948010849909584,4.171882544372289
bbh+gpqa+ifeval+math+musr,,1.0,0.075,23,0.0437471717596054,0.943490054249548,4.188628232958493
bbh+gpqa+ifeval+math+musr,,1.0,0.075,24,0.0435222722589969,0.9498191681735986,4.2333055605224255
bbh+gpqa+ifeval+math+musr,,1.0,0.075,25,0.0435934029519557,0.9498191681735986,4.2109892082649125
bbh+gpqa+ifeval+math+musr,,1.0,0.075,26,0.0436137393116951,0.955244122965642,4.207744288602519
bbh+gpqa+ifeval+math+musr,,1.0,0.075,27,0.0436887443065643,0.9412296564195298,4.194858231778706
bbh+gpqa+ifeval+math+musr,,1.0,0.075,28,0.0436537824571132,0.943490054249548,4.201519984053316
bbh+gpqa+ifeval+math+musr,,1.0,0.075,29,0.0437277853488922,0.951627486437613,4.187504955658928
bbh+gpqa+ifeval+math+musr,,1.0,0.075,30,0.0436740927398204,0.9520795660036168,4.2026406759230115
bbh+gpqa+ifeval+math+musr,,1.0,0.075,31,0.0437958687543869,0.9421338155515372,4.176627254176106
bbh+gpqa+ifeval+math+musr,,1.0,0.075,32,0.0436864122748374,0.9466546112115732,4.201554293252448
bbh+gpqa+ifeval+math+musr,,1.0,0.075,33,0.0437236465513706,0.9511754068716094,4.186532657459297
bbh+gpqa+ifeval+math+musr,,1.0,0.075,34,0.0436306372284889,0.950271247739602,4.212071226767463
bbh+gpqa+ifeval+math+musr,,1.0,0.075,35,0.0438288711011409,0.9534358047016276,4.172372923347366
