prop_budget,method,seed,width,coverage
0.0100,wor-uniform,832,0.023345470428466797,0.0
0.0100,wor-uniform,833,0.030783653259277344,0.0
0.0100,wor-uniform,834,0.02061176300048828,0.0
0.0100,wor-uniform,835,0.021552681922912598,0.0
0.0100,wor-uniform,836,0.04366755485534668,0.0
0.0100,wor-uniform,837,0.03815269470214844,0.0
0.0100,wor-uniform,838,0.04641890525817871,0.0
0.0100,wor-uniform,839,0.023291826248168945,0.0
0.0100,wor-uniform,840,0.03764665126800537,0.0
0.0100,wor-uniform,841,0.034508705139160156,0.0
0.0100,wor-uniform,842,0.06699347496032715,0.0
0.0100,wor-uniform,843,0.043292999267578125,0.0
0.0100,wor-uniform,844,0.057610273361206055,0.0
0.0100,wor-uniform,845,0.0393223762512207,0.0
0.0100,wor-uniform,846,0.029305219650268555,0.0
0.0100,wor-uniform,847,0.04236793518066406,0.0
0.0100,wor-uniform,848,0.027063846588134766,0.0
0.0100,wor-uniform,849,0.02472531795501709,0.0
0.0100,wor-uniform,850,0.020598649978637695,0.0
0.0100,wor-uniform,851,0.06004834175109863,0.0
0.0100,wor-uniform,852,0.04054665565490723,0.0
0.0100,wor-uniform,853,0.019053339958190918,0.0
0.0100,wor-uniform,854,0.03196263313293457,0.0
0.0100,wor-uniform,855,0.0249783992767334,0.0
0.0100,wor-uniform,856,0.029349565505981445,0.0
0.0100,wor-uniform,857,0.055414676666259766,0.0
0.0100,wor-uniform,858,0.04292726516723633,0.0
0.0100,wor-uniform,859,0.02984142303466797,0.0
0.0100,wor-uniform,860,0.047094106674194336,0.0
0.0100,wor-uniform,861,0.13069915771484375,0.0
0.0100,wor-uniform,862,0.028058767318725586,0.0
0.0100,wor-uniform,863,0.02407228946685791,0.0
0.0100,wor-uniform,864,0.02218329906463623,0.0
0.0100,wor-uniform,865,0.03251171112060547,0.0
0.0100,wor-uniform,866,0.0437086820602417,0.0
0.0100,wor-uniform,867,0.025004029273986816,0.0
0.0100,wor-uniform,868,0.02979874610900879,0.0
0.0100,wor-uniform,869,0.05228853225708008,0.0
