dataset,n_full_obs,mcar_obs_prob,prop_budget,seed,mean_width,coverage
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,1,0.08999120444059372,0.9389692585895117
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,2,0.08962199836969376,0.9416817359855334
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,3,0.08993544429540634,0.9407775768535261
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,4,0.09020521491765976,0.9380650994575045
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,5,0.08981187641620636,0.9430379746835442
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,6,0.09019012749195099,0.945750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,7,0.0897219330072403,0.9475587703435805
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,8,0.08993149548768997,0.9452983725135623
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,9,0.08947852998971939,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,10,0.09036808460950851,0.9430379746835442
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,11,0.09002873301506042,0.9507233273056057
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,12,0.09030748903751373,0.9452983725135623
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,13,0.0897468701004982,0.9407775768535261
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,14,0.09053019434213638,0.9466546112115732
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,15,0.08977201581001282,0.9430379746835442
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,16,0.0901130959391594,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,17,0.0902617946267128,0.945750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,18,0.08988315612077713,0.9407775768535261
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,19,0.09023919701576233,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,20,0.08992769569158554,0.93625678119349
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,21,0.08961082249879837,0.9353526220614828
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,22,0.09020847082138062,0.9502712477396021
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,23,0.0899186059832573,0.9403254972875226
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,24,0.08968255668878555,0.9443942133815552
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,25,0.08966447412967682,0.9326401446654611
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,26,0.09024704247713089,0.9403254972875226
