dataset,n_full_obs,mcar_obs_prob,prop_budget,seed,mean_width,coverage
mmlu-pro,None,1.0,0.175,45,0.01738106645643711,0.9403524627202893
mmlu-pro,None,1.0,0.175,46,0.01732325553894043,0.9371893357433349
mmlu-pro,None,1.0,0.175,47,0.017327798530459404,0.9385449615906011
mmlu-pro,None,1.0,0.175,48,0.017325110733509064,0.9435155896972436
mmlu-pro,None,1.0,0.175,49,0.017406193539500237,0.938093086308179
mmlu-pro,None,1.0,0.175,50,0.017395976930856705,0.9493899683687302
mmlu-pro,None,1.0,0.175,51,0.017372258007526398,0.938996836873023
mmlu-pro,None,1.0,0.175,52,0.01729493960738182,0.9344780840488026
mmlu-pro,None,1.0,0.175,53,0.017341500148177147,0.9421599638499775
mmlu-pro,None,1.0,0.175,54,0.01739504002034664,0.9358337098960687
mmlu-pro,None,1.0,0.175,55,0.017429115250706673,0.9367374604609128
mmlu-pro,None,1.0,0.175,56,0.017342230305075645,0.9227293267058292
mmlu-pro,None,1.0,0.175,57,0.017311198636889458,0.9385449615906011
mmlu-pro,None,1.0,0.175,58,0.017333965748548508,0.938093086308179
mmlu-pro,None,1.0,0.175,59,0.01733781397342682,0.9308630817894261
mmlu-pro,None,1.0,0.175,60,0.017393911257386208,0.9457749661093539
mmlu-pro,None,1.0,0.175,61,0.017319422215223312,0.9304112065070042
mmlu-pro,None,1.0,0.175,62,0.017344443127512932,0.9326705829191143
mmlu-pro,None,1.0,0.175,63,0.017378071323037148,0.9358337098960687
mmlu-pro,None,1.0,0.175,64,0.017501678317785263,0.9281518300948939
mmlu-pro,None,1.0,0.175,65,0.01736900582909584,0.9399005874378672
mmlu-pro,None,1.0,0.2,33,0.015574769116938114,0.9290555806597379
mmlu-pro,None,1.0,0.2,34,0.015658719465136528,0.9371893357433349
mmlu-pro,None,1.0,0.2,35,0.01563330367207527,0.9326705829191143
mmlu-pro,None,1.0,0.2,36,0.01568862982094288,0.9362855851784908
mmlu-pro,None,1.0,0.2,37,0.01566217467188835,0.9326705829191143
mmlu-pro,None,1.0,0.2,38,0.01564125344157219,0.9304112065070042
mmlu-pro,None,1.0,0.2,39,0.015681903809309006,0.9313149570718482
mmlu-pro,None,1.0,0.2,40,0.015630057081580162,0.9408043380027112
mmlu-pro,None,1.0,0.2,41,0.015725215896964073,0.9385449615906011
mmlu-pro,None,1.0,0.2,42,0.015670813620090485,0.9322187076366923
mmlu-pro,None,1.0,0.2,43,0.015630731359124184,0.9267962042476277
mmlu-pro,None,1.0,0.2,44,0.015670552849769592,0.9326705829191143
mmlu-pro,None,1.0,0.2,45,0.015664877369999886,0.9272480795300497
mmlu-pro,None,1.0,0.2,46,0.015618997626006603,0.938093086308179
mmlu-pro,None,1.0,0.2,47,0.015626588836312294,0.9417080885675554
mmlu-pro,None,1.0,0.2,48,0.01562484446913004,0.9376412110257569
mmlu-pro,None,1.0,0.2,49,0.015686215832829475,0.9385449615906011
mmlu-pro,None,1.0,0.2,50,0.015692636370658875,0.9439674649796657
mmlu-pro,None,1.0,0.2,51,0.01566237211227417,0.9358337098960687
mmlu-pro,None,1.0,0.2,52,0.015582526102662086,0.9263443289652057
mmlu-pro,None,1.0,0.2,53,0.015635089948773384,0.9313149570718482
mmlu-pro,None,1.0,0.2,54,0.015673883259296417,0.9276999548124718
mmlu-pro,None,1.0,0.2,55,0.01571507938206196,0.9344780840488026
mmlu-pro,None,1.0,0.2,56,0.015627574175596237,0.9191143244464528
mmlu-pro,None,1.0,0.2,57,0.015603279694914818,0.9322187076366923
mmlu-pro,None,1.0,0.2,58,0.015636686235666275,0.9340262087663805
mmlu-pro,None,1.0,0.2,59,0.015632212162017822,0.9231812019882513
mmlu-pro,None,1.0,0.2,60,0.015674032270908356,0.9376412110257569
mmlu-pro,None,1.0,0.2,61,0.015612561255693436,0.9281518300948939
mmlu-pro,None,1.0,0.2,62,0.01562817208468914,0.9286037053773158
mmlu-pro,None,1.0,0.2,63,0.015671413391828537,0.9304112065070042
mmlu-pro,None,1.0,0.2,64,0.015764566138386726,0.9213737008585631
mmlu-pro,None,1.0,0.2,65,0.015658661723136902,0.9322187076366923
mmlu-pro,None,1.0,0.225,33,0.014164269901812077,0.9168549480343425
mmlu-pro,None,1.0,0.225,34,0.014233013615012169,0.9344780840488026
mmlu-pro,None,1.0,0.225,35,0.014220894314348698,0.9227293267058292
mmlu-pro,None,1.0,0.225,36,0.014246811158955097,0.9313149570718482
mmlu-pro,None,1.0,0.225,37,0.01423535868525505,0.9222774514234072
mmlu-pro,None,1.0,0.225,38,0.014214378781616688,0.9227293267058292
mmlu-pro,None,1.0,0.225,39,0.014255871064960957,0.9304112065070042
