dataset,n_full_obs,mcar_obs_prob,prop_budget,seed,mean_width,coverage
mmlu-pro,0,0.01,0.475,25,0.019167637452483177,0.9493899683687302
mmlu-pro,0,0.01,0.475,26,0.019165335223078728,0.9511974694984184
mmlu-pro,0,0.01,0.475,27,0.019168494269251823,0.956168097605061
mmlu-pro,0,0.01,0.475,28,0.019169719889760017,0.9502937189335744
mmlu-pro,0,0.01,0.475,29,0.01917375810444355,0.9457749661093539
mmlu-pro,0,0.01,0.475,30,0.01917182467877865,0.9493899683687302
mmlu-pro,0,0.01,0.475,31,0.01917257532477379,0.946678716674198
mmlu-pro,0,0.01,0.475,32,0.019171839579939842,0.9502937189335744
mmlu-pro,0,0.01,0.5,0,0.018674425780773163,0.9507455942159965
mmlu-pro,0,0.01,0.5,1,0.018668213859200478,0.9516493447808405
mmlu-pro,0,0.01,0.5,2,0.018672650679945946,0.9453230908269318
mmlu-pro,0,0.01,0.5,3,0.018672557547688484,0.9453230908269318
mmlu-pro,0,0.01,0.5,4,0.0186806358397007,0.9507455942159965
mmlu-pro,0,0.01,0.5,5,0.018672537058591843,0.9493899683687302
mmlu-pro,0,0.01,0.5,6,0.018667224794626236,0.9484862178038862
mmlu-pro,0,0.01,0.5,7,0.018682077527046204,0.9511974694984184
mmlu-pro,0,0.01,0.5,8,0.018669135868549347,0.9493899683687302
mmlu-pro,0,0.01,0.5,9,0.01866615191102028,0.9516493447808405
mmlu-pro,0,0.01,0.5,10,0.018673278391361237,0.9566199728874831
mmlu-pro,0,0.01,0.5,11,0.01867331936955452,0.9484862178038862
mmlu-pro,0,0.01,0.5,12,0.018664129078388214,0.9498418436511523
mmlu-pro,0,0.01,0.5,13,0.018676280975341797,0.946678716674198
mmlu-pro,0,0.01,0.5,14,0.018671445548534393,0.9430637144148215
mmlu-pro,0,0.01,0.5,15,0.018674807623028755,0.9516493447808405
mmlu-pro,0,0.01,0.5,16,0.01867394708096981,0.9575237234523272
mmlu-pro,0,0.01,0.5,17,0.018662143498659134,0.9534568459105287
mmlu-pro,0,0.01,0.5,18,0.018662843853235245,0.956168097605061
mmlu-pro,0,0.01,0.5,19,0.01866682432591915,0.9457749661093539
mmlu-pro,0,0.01,0.5,20,0.018668321892619133,0.9516493447808405
mmlu-pro,0,0.01,0.5,21,0.01867666468024254,0.9575237234523272
mmlu-pro,0,0.01,0.5,22,0.018669281154870987,0.955716222322639
mmlu-pro,0,0.01,0.5,23,0.01866980642080307,0.956168097605061
mmlu-pro,0,0.01,0.5,24,0.018664613366127014,0.9435155896972436
mmlu-pro,0,0.01,0.5,25,0.018671106547117233,0.9525530953456847
mmlu-pro,0,0.01,0.5,26,0.018669579178094864,0.9484862178038862
mmlu-pro,0,0.01,0.5,27,0.018671389669179916,0.9588793492995934
mmlu-pro,0,0.01,0.5,28,0.018670737743377686,0.9530049706281066
mmlu-pro,0,0.01,0.5,29,0.018675928935408592,0.9530049706281066
mmlu-pro,0,0.01,0.5,30,0.018673451617360115,0.9521012200632626
mmlu-pro,0,0.01,0.5,31,0.018675008788704872,0.9480343425214641
mmlu-pro,0,0.01,0.5,32,0.018673177808523178,0.9534568459105287
mmlu-pro,0,0.001,0.275,0,0.02910912223160267,0.9525530953456847
mmlu-pro,0,0.001,0.275,1,0.029104528948664665,0.9511974694984184
mmlu-pro,0,0.001,0.275,2,0.029105860739946365,0.94713059195662
mmlu-pro,0,0.001,0.275,3,0.0291085634380579,0.9507455942159965
mmlu-pro,0,0.001,0.275,4,0.029119674116373062,0.9484862178038862
mmlu-pro,0,0.001,0.275,5,0.029101978987455368,0.94713059195662
mmlu-pro,0,0.001,0.275,6,0.029096676036715508,0.9376412110257569
mmlu-pro,0,0.001,0.275,7,0.029111651703715324,0.9493899683687302
mmlu-pro,0,0.001,0.275,8,0.029102880507707596,0.9566199728874831
mmlu-pro,0,0.001,0.275,9,0.029104171320796013,0.9521012200632626
mmlu-pro,0,0.001,0.275,10,0.02911175787448883,0.9493899683687302
mmlu-pro,0,0.001,0.275,11,0.029104653745889664,0.9507455942159965
mmlu-pro,0,0.001,0.275,12,0.029097924008965492,0.9498418436511523
