lb,ub,interval width,coverage,estimator,$n_b$,mean_width,prop_budget,seed
-0.015270651,0.011101392,,1,classical,15393,0.026372043,0.0809961798722414,5.0
-0.012705216,0.013310753,,1,classical,15393,0.026015969,0.0809961798722414,6.0
-0.021588879,0.004297249,,1,classical,15393,0.025886128,0.0809961798722414,7.0
-0.014860745,0.011458213,,1,classical,15393,0.026318958,0.0809961798722414,8.0
-0.016630206,0.009455511,,1,classical,15393,0.026085718,0.0809961798722414,9.0
-0.009658633,0.016896889,,1,classical,15393,0.026555521,0.0809961798722414,10.0
-0.003932247,0.02305348,,1,classical,15393,0.026985727,0.0809961798722414,11.0
-0.0055715423,0.021312833,,1,classical,15393,0.026884375,0.0809961798722414,12.0
-0.017675921,0.008192826,,1,classical,15393,0.025868747,0.0809961798722414,13.0
-0.0078025265,0.01782297,,1,classical,15393,0.025625497,0.0809961798722414,14.0
-0.0089467075,0.017464884,,1,classical,15393,0.026411591,0.0809961798722414,15.0
-0.018512243,0.0069878213,,1,classical,15393,0.025500065,0.0809961798722414,16.0
-0.011923756,0.013991352,,1,classical,15393,0.025915109,0.0809961798722414,17.0
-0.008779396,0.017150957,,1,classical,15393,0.025930353,0.0809961798722414,18.0
-0.011724254,0.014855513,,1,classical,15393,0.026579767,0.0809961798722414,19.0
-0.009096347,0.016848926,,1,classical,15393,0.025945272,0.0809961798722414,20.0
-0.011686999,0.015126718,,1,classical,15393,0.026813718,0.0809961798722414,21.0
-0.012159526,0.014255082,,1,classical,15393,0.026414609,0.0809961798722414,22.0
-0.0096963635,0.01665391,,1,classical,15393,0.026350275,0.0809961798722414,23.0
-0.015128468,0.011936731,,1,classical,15393,0.027065199,0.0809961798722414,24.0
-0.007076614,0.020237958,,1,classical,15393,0.027314572,0.0809961798722414,25.0
-0.01405428,0.0119237155,,1,classical,15393,0.025977995,0.0809961798722414,26.0
-0.022692408,0.0029208716,,1,classical,15393,0.02561328,0.0809961798722414,27.0
-0.020141978,0.005386169,,1,classical,15393,0.025528148,0.0809961798722414,28.0
-0.010877174,0.015414356,,1,classical,15393,0.02629153,0.0809961798722414,29.0
-0.009946758,0.016243784,,1,classical,15393,0.026190542,0.0809961798722414,30.0
-0.013032693,0.013449676,,1,classical,15393,0.02648237,0.0809961798722414,31.0
-0.016291775,0.009406437,,1,classical,15393,0.025698211,0.0809961798722414,32.0
-0.010423108,0.01572706,,1,classical,15393,0.026150167,0.0809961798722414,33.0
-0.0053050164,0.021472255,,1,classical,15393,0.026777271,0.0809961798722414,34.0
-0.0022899546,0.024629418,,1,classical,15393,0.026919372,0.0809961798722414,35.0
-0.021341562,0.0045841783,,1,classical,15393,0.02592574,0.0809961798722414,36.0
-0.0076250066,0.019319095,,1,classical,15393,0.0269441,0.0809961798722414,37.0
-0.014515176,0.011636086,,1,classical,15393,0.026151262,0.0809961798722414,38.0
-0.0029233284,0.024214804,,1,classical,15393,0.027138133,0.0809961798722414,39.0
0.0012498209,0.02858689,,0,classical,15393,0.02733707,0.0809961798722414,40.0
-0.0018177675,0.025686767,,1,classical,15393,0.027504534,0.0809961798722414,41.0
-0.015688423,0.010706687,,1,classical,15393,0.02639511,0.0809961798722414,42.0
-0.008579396,0.018024217,,1,classical,15393,0.026603613,0.0809961798722414,43.0
-0.013055698,0.013275656,,1,classical,15393,0.026331354,0.0809961798722414,44.0
-0.01923468,0.006956758,,1,classical,15393,0.026191438,0.0809961798722414,45.0
-0.015759366,0.010002328,,1,classical,15393,0.025761694,0.0809961798722414,46.0
-0.010327159,0.016532734,,1,classical,15393,0.026859894,0.0809961798722414,47.0
-0.025666738,0.00030029193,,1,classical,15393,0.02596703,0.0809961798722414,48.0
-0.023403125,0.0019409824,,1,classical,15393,0.025344107,0.0809961798722414,49.0
-0.01913574,0.0067321444,,1,classical,15393,0.025867883,0.0809961798722414,50.0
-0.009946365,0.016085992,,1,classical,15393,0.026032357,0.0809961798722414,51.0
-0.016529672,0.009804685,,1,classical,15393,0.026334357,0.0809961798722414,52.0
-0.016042335,0.0099942535,,1,classical,15393,0.026036588,0.0809961798722414,53.0
-0.0063455645,0.019857215,,1,classical,15393,0.02620278,0.0809961798722414,54.0
-0.014316808,0.0126346145,,1,classical,15393,0.026951423,0.0809961798722414,55.0
-0.010159911,0.015949544,,1,classical,15393,0.026109453,0.0809961798722414,56.0
-0.0058000972,0.021378107,,1,classical,15393,0.027178206,0.0809961798722414,57.0
-0.01088598,0.015700344,,1,classical,15393,0.026586324,0.0809961798722414,58.0
-0.007849066,0.019140905,,1,classical,15393,0.02698997,0.0809961798722414,59.0
0.0012011845,0.028357571,,0,classical,15393,0.027156387,0.0809961798722414,60.0
-0.0044825403,0.023471769,,1,classical,15393,0.02795431,0.0809961798722414,61.0
-0.016442638,0.008867886,,1,classical,15393,0.025310524,0.0809961798722414,62.0
-0.014149807,0.011852903,,1,classical,15393,0.02600271,0.0809961798722414,63.0
-0.020792052,0.00569803,,1,classical,15393,0.026490081,0.0809961798722414,64.0
-0.0035859449,0.023018397,,1,classical,15393,0.026604343,0.0809961798722414,65.0
-0.020413196,0.005746348,,1,classical,15393,0.026159544,0.0809961798722414,66.0
-0.0039383993,0.023326887,,1,classical,15393,0.027265286,0.0809961798722414,67.0
-0.015321233,0.010286999,,1,classical,15393,0.025608232,0.0809961798722414,68.0
-0.02187987,0.003339895,,1,classical,15393,0.025219765,0.0809961798722414,69.0
-0.012287791,0.013752832,,1,classical,15393,0.026040623,0.0809961798722414,70.0
-0.010887991,0.015860345,,1,classical,15393,0.026748337,0.0809961798722414,71.0
-0.0100496,0.016987462,,1,classical,15393,0.027037062,0.0809961798722414,72.0
-0.015413012,0.01078495,,1,classical,15393,0.026197962,0.0809961798722414,73.0
-0.017776128,0.0076073683,,1,classical,15393,0.025383497,0.0809961798722414,74.0
-0.0029114094,0.023941077,,1,classical,15393,0.026852487,0.0809961798722414,75.0
-0.009791603,0.016853224,,1,classical,15393,0.026644828,0.0809961798722414,76.0
-0.01738267,0.008461878,,1,classical,15393,0.025844548,0.0809961798722414,77.0
-0.016108926,0.0108604785,,1,classical,15393,0.026969405,0.0809961798722414,78.0
-0.012668088,0.013497718,,1,classical,15393,0.026165806,0.0809961798722414,79.0
0.0039373226,0.03146364,,0,classical,15393,0.027526319,0.0809961798722414,80.0
-0.013763849,0.012351187,,1,classical,15393,0.026115036,0.0809961798722414,81.0
-0.020342302,0.0056886827,,1,classical,15393,0.026030984,0.0809961798722414,82.0
-0.013818412,0.012651504,,1,classical,15393,0.026469916,0.0809961798722414,83.0
-0.013985045,0.01266931,,1,classical,15393,0.026654355,0.0809961798722414,84.0
-0.024159154,0.0014993902,,1,classical,15393,0.025658544,0.0809961798722414,85.0
-0.01289204,0.013722514,,1,classical,15393,0.026614554,0.0809961798722414,86.0
-0.04052512,-0.016113888,,0,classical,15393,0.024411231,0.0809961798722414,87.0
-0.010503733,0.016436208,,1,classical,15393,0.02693994,0.0809961798722414,88.0
-0.013641542,0.01264718,,1,classical,15393,0.026288722,0.0809961798722414,89.0
-0.013888878,0.011687546,,1,classical,15393,0.025576424,0.0809961798722414,90.0
-0.028108574,-0.0032619229,,0,classical,15393,0.02484665,0.0809961798722414,91.0
-0.012809229,0.01417471,,1,classical,15393,0.02698394,0.0809961798722414,92.0
-0.013998182,0.0120531125,,1,classical,15393,0.026051294,0.0809961798722414,93.0
-0.015231727,0.010793708,,1,classical,15393,0.026025435,0.0809961798722414,94.0
-0.013564373,0.012210763,,1,classical,15393,0.025775136,0.0809961798722414,95.0
-0.009320231,0.01760507,,1,classical,15393,0.026925301,0.0809961798722414,96.0
-0.007533673,0.018710008,,1,classical,15393,0.026243681,0.0809961798722414,97.0
-0.023200043,0.0022329716,,1,classical,15393,0.025433015,0.0809961798722414,98.0
-0.011119919,0.015690932,,1,classical,15393,0.026810851,0.0809961798722414,99.0
-0.015049476,0.0075386353,,1,uniform+pai,15393,0.022588111,0.0809961798722414,0.0
-0.018909141,0.0031952793,,1,uniform+pai,15393,0.02210442,0.0809961798722414,1.0
-0.011928792,0.011499747,,1,uniform+pai,15393,0.023428539,0.0809961798722414,2.0
0.005187816,0.02892096,,0,uniform+pai,15393,0.023733143,0.0809961798722414,3.0
-0.018326629,0.0037287218,,1,uniform+pai,15393,0.02205535,0.0809961798722414,4.0
-0.013338067,0.008999124,,1,uniform+pai,15393,0.02233719,0.0809961798722414,5.0
-0.018424753,0.003750652,,1,uniform+pai,15393,0.022175405,0.0809961798722414,6.0
-0.005625826,0.01738993,,1,uniform+pai,15393,0.023015756,0.0809961798722414,7.0
-0.00884752,0.014815999,,1,uniform+pai,15393,0.023663519,0.0809961798722414,8.0
-0.019683886,0.0031650057,,1,uniform+pai,15393,0.022848893,0.0809961798722414,9.0
-0.0060036317,0.017177355,,1,uniform+pai,15393,0.023180986,0.0809961798722414,10.0
-0.01549414,0.0075895903,,1,uniform+pai,15393,0.02308373,0.0809961798722414,11.0
-0.013374454,0.009321439,,1,uniform+pai,15393,0.022695893,0.0809961798722414,12.0
-0.018064968,0.0052042,,1,uniform+pai,15393,0.023269169,0.0809961798722414,13.0
-0.0075769303,0.015373162,,1,uniform+pai,15393,0.022950092,0.0809961798722414,14.0
-0.0071474398,0.016566038,,1,uniform+pai,15393,0.023713477,0.0809961798722414,15.0
-0.0026543336,0.021145642,,1,uniform+pai,15393,0.023799974,0.0809961798722414,16.0
-0.007105684,0.015603863,,1,uniform+pai,15393,0.022709547,0.0809961798722414,17.0
-0.018966159,0.0034834421,,1,uniform+pai,15393,0.022449601,0.0809961798722414,18.0
-0.009727652,0.013738546,,1,uniform+pai,15393,0.023466198,0.0809961798722414,19.0
-0.0093524605,0.013299154,,1,uniform+pai,15393,0.022651615,0.0809961798722414,20.0
0.0055083493,0.029660448,,0,uniform+pai,15393,0.0241521,0.0809961798722414,21.0
-0.020115413,0.0019369917,,1,uniform+pai,15393,0.022052404,0.0809961798722414,22.0
-0.0099783875,0.013025647,,1,uniform+pai,15393,0.023004035,0.0809961798722414,23.0
-0.021084424,0.00075299013,,1,uniform+pai,15393,0.021837413,0.0809961798722414,24.0
-0.020014334,0.0022937907,,1,uniform+pai,15393,0.022308126,0.0809961798722414,25.0
-0.008137348,0.01509869,,1,uniform+pai,15393,0.023236038,0.0809961798722414,26.0
-0.017102739,0.0051163207,,1,uniform+pai,15393,0.02221906,0.0809961798722414,27.0
-0.010052061,0.012743341,,1,uniform+pai,15393,0.022795402,0.0809961798722414,28.0
-0.014105143,0.008730188,,1,uniform+pai,15393,0.022835331,0.0809961798722414,29.0
-0.020570155,0.0016116668,,1,uniform+pai,15393,0.022181822,0.0809961798722414,30.0
-0.007054382,0.0156134,,1,uniform+pai,15393,0.022667782,0.0809961798722414,31.0
-0.014277885,0.008716762,,1,uniform+pai,15393,0.022994647,0.0809961798722414,32.0
-0.018581336,0.004168166,,1,uniform+pai,15393,0.022749502,0.0809961798722414,33.0
-0.000704932,0.02300061,,1,uniform+pai,15393,0.023705542,0.0809961798722414,34.0
-0.021620117,0.0014368389,,1,uniform+pai,15393,0.023056956,0.0809961798722414,35.0
-0.01831768,0.0048342086,,1,uniform+pai,15393,0.02315189,0.0809961798722414,36.0
-0.015869502,0.007614754,,1,uniform+pai,15393,0.023484256,0.0809961798722414,37.0
-0.0009766119,0.023182664,,1,uniform+pai,15393,0.024159275,0.0809961798722414,38.0
-0.022418838,0.00024204049,,1,uniform+pai,15393,0.022660878,0.0809961798722414,39.0
0.00077533163,0.024536798,,0,uniform+pai,15393,0.023761466,0.0809961798722414,40.0
-0.006527412,0.016949756,,1,uniform+pai,15393,0.023477169,0.0809961798722414,41.0
-0.0007209722,0.022841131,,1,uniform+pai,15393,0.023562104,0.0809961798722414,42.0
-0.014910167,0.007362796,,1,uniform+pai,15393,0.022272963,0.0809961798722414,43.0
-0.015958473,0.006681527,,1,uniform+pai,15393,0.022640001,0.0809961798722414,44.0
-0.0052155927,0.018091708,,1,uniform+pai,15393,0.023307301,0.0809961798722414,45.0
-0.0059287986,0.0170185,,1,uniform+pai,15393,0.0229473,0.0809961798722414,46.0
-0.015270971,0.007906375,,1,uniform+pai,15393,0.023177346,0.0809961798722414,47.0
-0.008176342,0.015845899,,1,uniform+pai,15393,0.02402224,0.0809961798722414,48.0
-0.011737002,0.010841131,,1,uniform+pai,15393,0.022578133,0.0809961798722414,49.0
-0.015117014,0.007112833,,1,uniform+pai,15393,0.022229847,0.0809961798722414,50.0
-0.013507461,0.009118518,,1,uniform+pai,15393,0.022625979,0.0809961798722414,51.0
-0.0107591525,0.012182949,,1,uniform+pai,15393,0.022942102,0.0809961798722414,52.0
-0.020316541,0.0018298607,,1,uniform+pai,15393,0.022146402,0.0809961798722414,53.0
-0.010453984,0.0119066425,,1,uniform+pai,15393,0.022360627,0.0809961798722414,54.0
-0.014695428,0.007257195,,1,uniform+pai,15393,0.021952624,0.0809961798722414,55.0
-0.008358674,0.01546373,,1,uniform+pai,15393,0.023822404,0.0809961798722414,56.0
-0.0203567,0.0022155987,,1,uniform+pai,15393,0.022572298,0.0809961798722414,57.0
-0.01715374,0.005681974,,1,uniform+pai,15393,0.022835713,0.0809961798722414,58.0
-0.008071968,0.014750641,,1,uniform+pai,15393,0.02282261,0.0809961798722414,59.0
-0.006874968,0.016705897,,1,uniform+pai,15393,0.023580864,0.0809961798722414,60.0
-0.019858478,0.003164854,,1,uniform+pai,15393,0.023023332,0.0809961798722414,61.0
-0.020385388,0.0018223422,,1,uniform+pai,15393,0.02220773,0.0809961798722414,62.0
0.0020245183,0.026486743,,0,uniform+pai,15393,0.024462225,0.0809961798722414,63.0
-0.013700219,0.008588564,,1,uniform+pai,15393,0.022288783,0.0809961798722414,64.0
-0.0064906185,0.016806034,,1,uniform+pai,15393,0.023296652,0.0809961798722414,65.0
-0.009247742,0.013659765,,1,uniform+pai,15393,0.022907507,0.0809961798722414,66.0
-0.010811409,0.012277305,,1,uniform+pai,15393,0.023088714,0.0809961798722414,67.0
-0.017104212,0.005375304,,1,uniform+pai,15393,0.022479516,0.0809961798722414,68.0
-0.018799713,0.003359383,,1,uniform+pai,15393,0.022159096,0.0809961798722414,69.0
-0.014140366,0.008339331,,1,uniform+pai,15393,0.022479696,0.0809961798722414,70.0
-0.019705985,0.0028379746,,1,uniform+pai,15393,0.02254396,0.0809961798722414,71.0
-0.018851573,0.0038873511,,1,uniform+pai,15393,0.022738924,0.0809961798722414,72.0
-0.012075769,0.010846822,,1,uniform+pai,15393,0.02292259,0.0809961798722414,73.0
-0.007458697,0.015966583,,1,uniform+pai,15393,0.023425281,0.0809961798722414,74.0
-0.00850522,0.01480481,,1,uniform+pai,15393,0.02331003,0.0809961798722414,75.0
-0.0102651585,0.012989666,,1,uniform+pai,15393,0.023254825,0.0809961798722414,76.0
-0.01018836,0.013187854,,1,uniform+pai,15393,0.023376213,0.0809961798722414,77.0
-0.00891357,0.014286523,,1,uniform+pai,15393,0.023200093,0.0809961798722414,78.0
-0.020577652,0.0017990693,,1,uniform+pai,15393,0.022376722,0.0809961798722414,79.0
-0.016259871,0.0062729,,1,uniform+pai,15393,0.022532772,0.0809961798722414,80.0
-0.00814006,0.015233046,,1,uniform+pai,15393,0.023373106,0.0809961798722414,81.0
-0.019532334,0.00320373,,1,uniform+pai,15393,0.022736065,0.0809961798722414,82.0
-0.0120616,0.011012336,,1,uniform+pai,15393,0.023073936,0.0809961798722414,83.0
-0.016278014,0.006095144,,1,uniform+pai,15393,0.022373158,0.0809961798722414,84.0
-1.4628284e-05,0.024058443,,0,uniform+pai,15393,0.024073072,0.0809961798722414,85.0
-0.016103279,0.0059538945,,1,uniform+pai,15393,0.022057174,0.0809961798722414,86.0
-0.018082306,0.0044034137,,1,uniform+pai,15393,0.02248572,0.0809961798722414,87.0
-0.0057350905,0.01788173,,1,uniform+pai,15393,0.02361682,0.0809961798722414,88.0
-0.0067801396,0.01662821,,1,uniform+pai,15393,0.02340835,0.0809961798722414,89.0
-0.018398171,0.004702279,,1,uniform+pai,15393,0.02310045,0.0809961798722414,90.0
-0.006003854,0.01761949,,1,uniform+pai,15393,0.023623344,0.0809961798722414,91.0
-0.014853798,0.008058108,,1,uniform+pai,15393,0.022911906,0.0809961798722414,92.0
-0.011703321,0.01079175,,1,uniform+pai,15393,0.02249507,0.0809961798722414,93.0
-0.007470338,0.015770763,,1,uniform+pai,15393,0.0232411,0.0809961798722414,94.0
-0.004088947,0.019578764,,1,uniform+pai,15393,0.023667712,0.0809961798722414,95.0
-0.010942095,0.011798122,,1,uniform+pai,15393,0.022740217,0.0809961798722414,96.0
-0.011856413,0.0106880525,,1,uniform+pai,15393,0.022544466,0.0809961798722414,97.0
-0.0062749577,0.016821615,,1,uniform+pai,15393,0.023096573,0.0809961798722414,98.0
-0.014108523,0.008458107,,1,uniform+pai,15393,0.02256663,0.0809961798722414,99.0
-0.02454171,-0.00035869516,,0,classical,17199,0.024183014,0.0904991423129137,0.0
-0.027715668,-0.004216153,,0,classical,17199,0.023499515,0.0904991423129137,1.0
-0.018788327,0.005685134,,1,classical,17199,0.02447346,0.0904991423129137,2.0
-0.017538534,0.007145913,,1,classical,17199,0.024684448,0.0904991423129137,3.0
-0.016186757,0.007873466,,1,classical,17199,0.024060223,0.0904991423129137,4.0
-0.011739175,0.013188402,,1,classical,17199,0.024927577,0.0904991423129137,5.0
-0.0141318785,0.010565066,,1,classical,17199,0.024696944,0.0904991423129137,6.0
-0.011840238,0.013264471,,1,classical,17199,0.025104709,0.0904991423129137,7.0
-0.011518236,0.013208523,,1,classical,17199,0.02472676,0.0904991423129137,8.0
-0.021083552,0.00359138,,1,classical,17199,0.024674933,0.0904991423129137,9.0
-0.012109187,0.012570358,,1,classical,17199,0.024679545,0.0904991423129137,10.0
-0.0037148735,0.021848142,,1,classical,17199,0.025563017,0.0904991423129137,11.0
-0.017299041,0.0072192475,,1,classical,17199,0.024518289,0.0904991423129137,12.0
-0.013502569,0.011308434,,1,classical,17199,0.024811003,0.0904991423129137,13.0
-0.02559226,-0.0016357657,,0,classical,17199,0.023956494,0.0904991423129137,14.0
-0.0008720234,0.024084598,,1,classical,17199,0.024956621,0.0904991423129137,15.0
-0.013990682,0.010614816,,1,classical,17199,0.024605498,0.0904991423129137,16.0
-0.008483409,0.016222712,,1,classical,17199,0.024706122,0.0904991423129137,17.0
-0.019148875,0.005700318,,1,classical,17199,0.024849193,0.0904991423129137,18.0
-0.024972096,-0.0004974948,,0,classical,17199,0.024474602,0.0904991423129137,19.0
-0.014794662,0.010243063,,1,classical,17199,0.025037725,0.0904991423129137,20.0
0.0012634313,0.026732251,,0,classical,17199,0.025468819,0.0904991423129137,21.0
-0.0040613674,0.021383392,,1,classical,17199,0.025444759,0.0904991423129137,22.0
-0.011518382,0.013912197,,1,classical,17199,0.025430579,0.0904991423129137,23.0
-0.017731823,0.006761523,,1,classical,17199,0.024493346,0.0904991423129137,24.0
-0.019873273,0.0053057233,,1,classical,17199,0.025178995,0.0904991423129137,25.0
-0.015984913,0.008472934,,1,classical,17199,0.024457848,0.0904991423129137,26.0
-0.008655399,0.016702171,,1,classical,17199,0.02535757,0.0904991423129137,27.0
0.0021376004,0.027871784,,0,classical,17199,0.025734182,0.0904991423129137,28.0
-0.017526595,0.0061096526,,1,classical,17199,0.023636248,0.0904991423129137,29.0
-0.018472094,0.0059397896,,1,classical,17199,0.024411883,0.0904991423129137,30.0
-0.022091363,0.0027638115,,1,classical,17199,0.024855174,0.0904991423129137,31.0
-0.0032266928,0.022221766,,1,classical,17199,0.02544846,0.0904991423129137,32.0
-0.013975681,0.010269069,,1,classical,17199,0.02424475,0.0904991423129137,33.0
-0.015152946,0.0093883965,,1,classical,17199,0.024541343,0.0904991423129137,34.0
-0.015776169,0.008907373,,1,classical,17199,0.024683543,0.0904991423129137,35.0
-0.021272458,0.0025115432,,1,classical,17199,0.023784,0.0904991423129137,36.0
-0.007437574,0.018184196,,1,classical,17199,0.02562177,0.0904991423129137,37.0
-0.0072770226,0.017462578,,1,classical,17199,0.0247396,0.0904991423129137,38.0
-0.021007027,0.00336874,,1,classical,17199,0.024375767,0.0904991423129137,39.0
-0.014211014,0.011217687,,1,classical,17199,0.025428701,0.0904991423129137,40.0
-0.012687378,0.012474278,,1,classical,17199,0.025161656,0.0904991423129137,41.0
-0.0132404035,0.011771663,,1,classical,17199,0.025012067,0.0904991423129137,42.0
-0.024559237,-0.00041576196,,0,classical,17199,0.024143476,0.0904991423129137,43.0
-0.015662903,0.009204116,,1,classical,17199,0.024867019,0.0904991423129137,44.0
-0.013083707,0.011337773,,1,classical,17199,0.02442148,0.0904991423129137,45.0
-0.009545799,0.015758097,,1,classical,17199,0.025303897,0.0904991423129137,46.0
-0.007578285,0.017392738,,1,classical,17199,0.024971023,0.0904991423129137,47.0
-0.017656026,0.0067321756,,1,classical,17199,0.024388202,0.0904991423129137,48.0
-0.017305799,0.007222027,,1,classical,17199,0.024527825,0.0904991423129137,49.0
-0.019472718,0.0054584704,,1,classical,17199,0.024931189,0.0904991423129137,50.0
-0.0051242416,0.019453224,,1,classical,17199,0.024577465,0.0904991423129137,51.0
-0.0049123624,0.020413302,,1,classical,17199,0.025325663,0.0904991423129137,52.0
-0.017556688,0.0066542965,,1,classical,17199,0.024210984,0.0904991423129137,53.0
-0.010712513,0.015252733,,1,classical,17199,0.025965245,0.0904991423129137,54.0
-0.0142164845,0.010550784,,1,classical,17199,0.024767268,0.0904991423129137,55.0
-0.017044583,0.007522075,,1,classical,17199,0.024566658,0.0904991423129137,56.0
-0.011216865,0.013523023,,1,classical,17199,0.024739888,0.0904991423129137,57.0
-0.0089333,0.015826745,,1,classical,17199,0.024760045,0.0904991423129137,58.0
-0.026571698,-0.002434561,,0,classical,17199,0.024137137,0.0904991423129137,59.0
-0.027784888,-0.0041838707,,0,classical,17199,0.023601018,0.0904991423129137,60.0
-0.0016000075,0.024293292,,1,classical,17199,0.0258933,0.0904991423129137,61.0
-0.0146579975,0.009873585,,1,classical,17199,0.024531582,0.0904991423129137,62.0
-0.011207143,0.013505882,,1,classical,17199,0.024713024,0.0904991423129137,63.0
-0.009253213,0.015610024,,1,classical,17199,0.024863238,0.0904991423129137,64.0
-0.0138143785,0.0113139115,,1,classical,17199,0.02512829,0.0904991423129137,65.0
-0.012041434,0.013061796,,1,classical,17199,0.02510323,0.0904991423129137,66.0
-0.021601759,0.0030301278,,1,classical,17199,0.024631888,0.0904991423129137,67.0
-0.0158566,0.009021587,,1,classical,17199,0.024878185,0.0904991423129137,68.0
-0.0074881264,0.018474694,,1,classical,17199,0.02596282,0.0904991423129137,69.0
-0.0012151096,0.024517916,,1,classical,17199,0.025733026,0.0904991423129137,70.0
-0.01225715,0.012559979,,1,classical,17199,0.02481713,0.0904991423129137,71.0
-0.0060833893,0.019471321,,1,classical,17199,0.025554711,0.0904991423129137,72.0
-0.0005390048,0.02533634,,1,classical,17199,0.025875345,0.0904991423129137,73.0
-0.013475758,0.011353149,,1,classical,17199,0.024828907,0.0904991423129137,74.0
-0.009586611,0.015755385,,1,classical,17199,0.025341995,0.0904991423129137,75.0
-0.010432814,0.014484207,,1,classical,17199,0.024917021,0.0904991423129137,76.0
-0.034045722,-0.01063409,,0,classical,17199,0.023411632,0.0904991423129137,77.0
-0.01944764,0.0052805487,,1,classical,17199,0.024728188,0.0904991423129137,78.0
-0.014882562,0.009371457,,1,classical,17199,0.024254018,0.0904991423129137,79.0
-0.016411101,0.0084524285,,1,classical,17199,0.02486353,0.0904991423129137,80.0
-0.0058558076,0.019505747,,1,classical,17199,0.025361555,0.0904991423129137,81.0
-0.00699561,0.017686851,,1,classical,17199,0.024682462,0.0904991423129137,82.0
-0.020498637,0.003914143,,1,classical,17199,0.024412781,0.0904991423129137,83.0
-0.0073326463,0.018826328,,1,classical,17199,0.026158974,0.0904991423129137,84.0
-0.00044861343,0.025324933,,1,classical,17199,0.025773548,0.0904991423129137,85.0
-0.012399905,0.012913597,,1,classical,17199,0.025313502,0.0904991423129137,86.0
-0.004746437,0.020610657,,1,classical,17199,0.025357094,0.0904991423129137,87.0
-0.021756101,0.0029913923,,1,classical,17199,0.024747495,0.0904991423129137,88.0
-0.011275652,0.01321767,,1,classical,17199,0.024493322,0.0904991423129137,89.0
-0.021823563,0.0024017869,,1,classical,17199,0.02422535,0.0904991423129137,90.0
-0.012960026,0.011836449,,1,classical,17199,0.024796475,0.0904991423129137,91.0
0.0010483712,0.026313774,,0,classical,17199,0.025265403,0.0904991423129137,92.0
-0.00930263,0.015864052,,1,classical,17199,0.025166683,0.0904991423129137,93.0
-0.0032059997,0.02172452,,1,classical,17199,0.02493052,0.0904991423129137,94.0
-0.01650494,0.008780371,,1,classical,17199,0.025285311,0.0904991423129137,95.0
-0.017608412,0.0064158994,,1,classical,17199,0.024024311,0.0904991423129137,96.0
-0.014840941,0.010006336,,1,classical,17199,0.024847277,0.0904991423129137,97.0
-0.025470043,-0.0008431785,,0,classical,17199,0.024626864,0.0904991423129137,98.0
-0.0075797495,0.017850542,,1,classical,17199,0.025430292,0.0904991423129137,99.0
-0.01529067,0.005421333,,1,uniform+pai,17199,0.020712003,0.0904991423129137,0.0
-0.005597165,0.017138965,,1,uniform+pai,17199,0.02273613,0.0904991423129137,1.0
-0.0036573205,0.018742926,,1,uniform+pai,17199,0.022400247,0.0904991423129137,2.0
-0.012185657,0.00917132,,1,uniform+pai,17199,0.021356978,0.0904991423129137,3.0
-0.0087879775,0.0123914825,,1,uniform+pai,17199,0.02117946,0.0904991423129137,4.0
-0.008376963,0.0139247365,,1,uniform+pai,17199,0.0223017,0.0904991423129137,5.0
-0.020498201,0.0004217932,,1,uniform+pai,17199,0.020919994,0.0904991423129137,6.0
0.0008854084,0.024523871,,0,uniform+pai,17199,0.023638463,0.0904991423129137,7.0
-0.016862126,0.004338836,,1,uniform+pai,17199,0.021200962,0.0904991423129137,8.0
-0.010300709,0.011232084,,1,uniform+pai,17199,0.021532793,0.0904991423129137,9.0
-0.012942774,0.00863421,,1,uniform+pai,17199,0.021576984,0.0904991423129137,10.0
-0.015355208,0.00622652,,1,uniform+pai,17199,0.021581728,0.0904991423129137,11.0
-0.0025705155,0.019336902,,1,uniform+pai,17199,0.021907417,0.0904991423129137,12.0
-0.006736826,0.015210735,,1,uniform+pai,17199,0.02194756,0.0904991423129137,13.0
-0.011346537,0.010716069,,1,uniform+pai,17199,0.022062605,0.0904991423129137,14.0
-0.009230637,0.0126239,,1,uniform+pai,17199,0.021854537,0.0904991423129137,15.0
-0.012030895,0.009673088,,1,uniform+pai,17199,0.021703983,0.0904991423129137,16.0
-0.011092617,0.010904153,,1,uniform+pai,17199,0.02199677,0.0904991423129137,17.0
-0.014116647,0.0073408335,,1,uniform+pai,17199,0.02145748,0.0904991423129137,18.0
-0.0034832195,0.018565759,,1,uniform+pai,17199,0.022048978,0.0904991423129137,19.0
0.0039002607,0.026592728,,0,uniform+pai,17199,0.022692468,0.0904991423129137,20.0
-0.0063539003,0.01577017,,1,uniform+pai,17199,0.02212407,0.0904991423129137,21.0
-0.0025934493,0.019562006,,1,uniform+pai,17199,0.022155456,0.0904991423129137,22.0
-0.021009792,0.0001613805,,1,uniform+pai,17199,0.021171171,0.0904991423129137,23.0
0.00075547304,0.023122266,,0,uniform+pai,17199,0.022366792,0.0904991423129137,24.0
-0.008153612,0.013741385,,1,uniform+pai,17199,0.021894997,0.0904991423129137,25.0
-0.015965836,0.005220719,,1,uniform+pai,17199,0.021186555,0.0904991423129137,26.0
-0.005858452,0.01602313,,1,uniform+pai,17199,0.02188158,0.0904991423129137,27.0
-0.014383553,0.007286055,,1,uniform+pai,17199,0.021669608,0.0904991423129137,28.0
