lb,ub,mean_width,coverage,estimator,$n_b$,prop_budget,seed
0.017765101,0.09045039,0.07268529,0,faq,1890,0.0049987965860070725,10
-0.008429887,0.06263969,0.071069576,1,faq,1890,0.0049987965860070725,11
-0.04450558,0.023285663,0.067791246,1,faq,1890,0.0049987965860070725,12
-0.038027283,0.030275192,0.068302475,1,faq,1890,0.0049987965860070725,13
-0.0381636,0.031327832,0.06949143,1,faq,1890,0.0049987965860070725,14
-0.021986019,0.04586492,0.06785094,1,faq,1890,0.0049987965860070725,15
-0.058670864,0.0053738635,0.06404473,0,faq,1890,0.0049987965860070725,16
-0.0004402846,0.06891678,0.06935707,1,faq,1890,0.0049987965860070725,17
0.012217347,0.08901405,0.07679671,1,faq,1890,0.0049987965860070725,18
-0.012328744,0.05771193,0.07004067,1,faq,1890,0.0049987965860070725,19
-0.049684197,0.011838602,0.061522797,0,faq,1890,0.0049987965860070725,20
-0.017981576,0.052140795,0.07012237,1,faq,1890,0.0049987965860070725,21
-0.014630737,0.060907602,0.07553834,1,faq,1890,0.0049987965860070725,22
-0.03470868,0.033315755,0.068024434,1,faq,1890,0.0049987965860070725,23
-0.032038376,0.035390534,0.06742891,1,faq,1890,0.0049987965860070725,24
-0.006689314,0.064415395,0.071104705,1,faq,1890,0.0049987965860070725,25
-0.019334927,0.055889368,0.075224295,1,faq,1890,0.0049987965860070725,26
-0.020367526,0.057179548,0.07754707,1,faq,1890,0.0049987965860070725,27
-0.030737486,0.046876412,0.0776139,1,faq,1890,0.0049987965860070725,28
-0.037921935,0.02591823,0.063840166,1,faq,1890,0.0049987965860070725,29
-0.040283803,0.033639397,0.0739232,1,faq,1890,0.0049987965860070725,30
-0.024624366,0.04326116,0.067885526,1,faq,1890,0.0049987965860070725,31
-0.006696902,0.06962621,0.076323114,1,faq,1890,0.0049987965860070725,32
-0.02796062,0.041112296,0.06907292,1,faq,1890,0.0049987965860070725,33
0.010323662,0.09930687,0.08898321,1,faq,1890,0.0049987965860070725,34
-0.012782093,0.061160434,0.07394253,1,faq,1890,0.0049987965860070725,35
-0.020862598,0.046441387,0.067303985,1,faq,1890,0.0049987965860070725,36
-0.015190834,0.05365564,0.06884647,1,faq,1890,0.0049987965860070725,37
-0.05669868,0.011160888,0.06785957,0,faq,1890,0.0049987965860070725,38
-0.017952988,0.049410842,0.06736383,1,faq,1890,0.0049987965860070725,39
-0.016066797,0.06586298,0.08192978,1,faq,1890,0.0049987965860070725,40
-0.028668663,0.03753498,0.06620364,1,faq,1890,0.0049987965860070725,41
-0.012298459,0.061677232,0.07397569,1,faq,1890,0.0049987965860070725,42
-0.030622292,0.03637993,0.06700222,1,faq,1890,0.0049987965860070725,43
-0.012569595,0.05686376,0.069433354,1,faq,1890,0.0049987965860070725,44
-0.050655376,0.020385478,0.071040854,1,faq,1890,0.0049987965860070725,45
-0.021788195,0.05220054,0.073988736,1,faq,1890,0.0049987965860070725,46
-0.047876686,0.013994629,0.061871313,1,faq,1890,0.0049987965860070725,47
-0.0018402226,0.06932324,0.07116346,1,faq,1890,0.0049987965860070725,48
-0.04476773,0.02174238,0.06651011,1,faq,1890,0.0049987965860070725,49
-0.031930696,0.034297157,0.06622785,1,faq,1890,0.0049987965860070725,50
-0.015211411,0.05246891,0.06768032,1,faq,1890,0.0049987965860070725,51
-0.0207239,0.04904128,0.06976518,1,faq,1890,0.0049987965860070725,52
0.003514219,0.07777852,0.0742643,1,faq,1890,0.0049987965860070725,53
-0.030113231,0.038225573,0.068338804,1,faq,1890,0.0049987965860070725,54
-0.055081185,0.0074849688,0.06256615,0,faq,1890,0.0049987965860070725,55
-0.02259213,0.043045796,0.065637924,1,faq,1890,0.0049987965860070725,56
0.0072485283,0.081312835,0.07406431,1,faq,1890,0.0049987965860070725,57
-0.06924337,-0.008062083,0.06118129,0,faq,1890,0.0049987965860070725,58
