lb,ub,interval width,coverage,estimator,$n_b$
-0.017222786,0.009228434,0.02645122,1,faq (full var),11782
-0.017223615,0.009229263,0.026452878,1,faq (simp var),11782
-0.021366436,0.0050306814,0.026397116,1,faq (full var),11782
-0.021367466,0.0050317105,0.026399177,1,faq (simp var),11782
-0.014916156,0.011493177,0.026409334,1,faq (full var),11782
-0.014916242,0.011493263,0.026409505,1,faq (simp var),11782
-0.014289519,0.01174592,0.02603544,1,faq (full var),11782
-0.014289681,0.011746082,0.026035763,1,faq (simp var),11782
-0.019989755,0.0052293185,0.025219074,1,faq (full var),11782
-0.019992124,0.0052316887,0.025223814,1,faq (simp var),11782
-0.019494293,0.007501815,0.026996108,1,faq (full var),11782
-0.019496666,0.007504188,0.027000854,1,faq (simp var),11782
-0.019489866,0.0066689844,0.02615885,1,faq (full var),11782
-0.01949135,0.006670469,0.02616182,1,faq (simp var),11782
-0.006239732,0.020911999,0.02715173,1,faq (full var),11782
-0.0062397616,0.020912029,0.02715179,1,faq (simp var),11782
-0.01623004,0.010119072,0.026349112,1,faq (full var),11782
-0.016230965,0.010119997,0.026350962,1,faq (simp var),11782
-0.020867428,0.005513391,0.026380818,1,faq (full var),11782
-0.020868137,0.0055141016,0.02638224,1,faq (simp var),11782
-0.014681332,0.012264609,0.026945941,1,faq (full var),11782
-0.01468151,0.012264787,0.026946297,1,faq (simp var),11782
-0.021104485,0.0052031567,0.026307642,1,faq (full var),11782
-0.021105599,0.0052042706,0.02630987,1,faq (simp var),11782
-0.01218996,0.0148849245,0.027074885,1,faq (full var),11782
-0.012190922,0.014885887,0.027076809,1,faq (simp var),11782
-0.017736424,0.008520631,0.026257055,1,faq (full var),11782
-0.017738812,0.008523019,0.02626183,1,faq (simp var),11782
-0.000368773,0.027929202,0.028297976,1,faq (full var),11782
-0.00036888476,0.027929313,0.0282982,1,faq (simp var),11782
-0.023139752,0.0036191074,0.02675886,1,faq (full var),11782
-0.023140084,0.003619437,0.02675952,1,faq (simp var),11782
-0.0031819558,0.024171274,0.02735323,1,faq (full var),11782
-0.0031822855,0.024171606,0.02735389,1,faq (simp var),11782
-0.018460484,0.006154876,0.02461536,1,faq (full var),13588
-0.018461585,0.006155978,0.024617564,1,faq (simp var),13588
-0.015020698,0.009729458,0.024750156,1,faq (full var),13588
-0.015021002,0.009729762,0.024750764,1,faq (simp var),13588
-0.0111652175,0.013893398,0.025058616,1,faq (full var),13588
-0.011165254,0.013893435,0.025058689,1,faq (simp var),13588
0.0071033183,0.03317423,0.026070913,0,faq (full var),13588
0.0071011214,0.033176426,0.026075304,0,faq (simp var),13588
-0.01397665,0.010698093,0.024674743,1,faq (full var),13588
-0.013977257,0.010698699,0.024675956,1,faq (simp var),13588
-0.016121596,0.007795998,0.023917593,1,faq (full var),13588
-0.016122926,0.007797327,0.023920253,1,faq (simp var),13588
-0.019204728,0.0046863593,0.023891088,1,faq (full var),13588
-0.01920585,0.0046874806,0.02389333,1,faq (simp var),13588
-0.022178572,0.0020792484,0.02425782,1,faq (full var),13588
-0.022180408,0.002081085,0.024261493,1,faq (simp var),13588
-0.026778638,-0.0033691982,0.023409441,0,faq (full var),13588
-0.026781665,-0.0033661705,0.023415495,0,faq (simp var),13588
-0.0026244428,0.023116475,0.025740918,1,faq (full var),13588
-0.002624481,0.023116514,0.025740996,1,faq (simp var),13588
-0.013996447,0.010327379,0.024323827,1,faq (full var),13588
-0.013998794,0.010329726,0.02432852,1,faq (simp var),13588
-0.013406558,0.011859251,0.02526581,1,faq (full var),13588
-0.013407404,0.011860097,0.0252675,1,faq (simp var),13588
-0.0077582016,0.017515564,0.025273766,1,faq (full var),13588
-0.007758656,0.017516019,0.025274675,1,faq (simp var),13588
-0.018507607,0.0064309593,0.024938567,1,faq (full var),13588
-0.018507726,0.0064310776,0.024938803,1,faq (simp var),13588
-0.019221226,0.0059382175,0.025159443,1,faq (full var),13588
-0.019221526,0.0059385183,0.025160044,1,faq (simp var),13588
0.008689528,0.035049267,0.026359739,0,faq (full var),13588
0.008688668,0.035050124,0.026361456,0,faq (simp var),13588
-0.021966895,0.0025920533,0.024558948,1,faq (full var),13588
-0.021968035,0.0025931932,0.024561228,1,faq (simp var),13588
-0.000996667,0.025766674,0.026763342,1,faq (full var),13588
-0.0009974632,0.02576747,0.026764933,1,faq (simp var),13588
-0.013440203,0.011262337,0.02470254,1,faq (full var),13588
-0.013442301,0.011264435,0.024706736,1,faq (simp var),13588
-0.015306378,0.009422269,0.024728647,1,faq (full var),13588
-0.015306849,0.00942274,0.024729589,1,faq (simp var),13588
-0.014183877,0.010899473,0.02508335,1,faq (full var),13588
-0.014183879,0.010899477,0.025083356,1,faq (simp var),13588
-0.019899368,0.00397648,0.023875847,1,faq (full var),13588
-0.019900415,0.003977529,0.023877945,1,faq (simp var),13588
-0.012715281,0.0121853845,0.024900666,1,faq (full var),13588
-0.012716505,0.012186608,0.024903113,1,faq (simp var),13588
-0.0035403706,0.022360213,0.025900584,1,faq (full var),13588
-0.0035409192,0.02236076,0.025901679,1,faq (simp var),13588
-0.016634498,0.008252579,0.024887078,1,faq (full var),13588
-0.016635044,0.0082531255,0.024888169,1,faq (simp var),13588
-0.014830388,0.010170095,0.025000483,1,faq (full var),13588
-0.01483041,0.010170116,0.025000526,1,faq (simp var),13588
-0.0141980685,0.010733005,0.024931073,1,faq (full var),13588
-0.0141992625,0.010734199,0.024933461,1,faq (simp var),13588
-0.0077530686,0.017818984,0.025572052,1,faq (full var),13588
-0.00775309,0.017819006,0.025572095,1,faq (simp var),13588
-0.007491084,0.017461024,0.024952108,1,faq (full var),13588
-0.0074913017,0.017461242,0.024952544,1,faq (simp var),13588
-0.018590461,0.005909234,0.024499696,1,faq (full var),13588
-0.018592188,0.0059109596,0.024503147,1,faq (simp var),13588
-0.019616216,0.0049515422,0.024567759,1,faq (full var),13588
-0.01961842,0.0049537458,0.024572166,1,faq (simp var),13588
-0.020639457,0.0037035039,0.024342962,1,faq (full var),13588
-0.020641781,0.0037058285,0.02434761,1,faq (simp var),13588
-0.026359078,-0.0025599757,0.023799103,0,faq (full var),13588
-0.026361994,-0.0025570588,0.023804937,0,faq (simp var),13588
-0.0116671,0.013778145,0.025445245,1,faq (full var),13588
-0.011667185,0.013778231,0.025445417,1,faq (simp var),13588
-0.010371442,0.014760618,0.02513206,1,faq (full var),13588
-0.010371701,0.014760877,0.025132578,1,faq (simp var),13588
-0.013528833,0.012045959,0.025574792,1,faq (full var),13588
-0.013529182,0.012046308,0.02557549,1,faq (simp var),13588
-0.003249133,0.022331178,0.025580311,1,faq (full var),13588
-0.003249159,0.022331204,0.025580363,1,faq (simp var),13588
-0.019676533,0.005102885,0.024779417,1,faq (full var),13588
-0.019677997,0.00510435,0.024782347,1,faq (simp var),13588
-0.0025730198,0.023662597,0.026235618,1,faq (full var),13588
-0.002573287,0.023662865,0.026236152,1,faq (simp var),13588
-0.010654036,0.01411364,0.024767676,1,faq (full var),13588
-0.010654179,0.014113784,0.024767963,1,faq (simp var),13588
-0.013390293,0.011666462,0.025056755,1,faq (full var),13588
-0.013390316,0.011666484,0.0250568,1,faq (simp var),13588
-0.016955087,0.008138588,0.025093675,1,faq (full var),13588
-0.0169557,0.008139199,0.025094898,1,faq (simp var),13588
-0.016458167,0.008297268,0.024755435,1,faq (full var),13588
-0.016458476,0.0082975775,0.024756053,1,faq (simp var),13588
-0.02314903,0.00094165653,0.024090687,1,faq (full var),13588
-0.023152202,0.00094482955,0.024097033,1,faq (simp var),13588
-0.023283914,0.00013814308,0.023422057,1,faq (full var),13588
-0.023285214,0.00013944414,0.023424659,1,faq (simp var),13588
-0.028603055,-0.004769941,0.023833115,0,faq (full var),13588
-0.02860709,-0.0047659045,0.023841184,0,faq (simp var),13588
-0.015529007,0.008680645,0.024209652,1,faq (full var),13588
-0.0155301625,0.008681801,0.024211964,1,faq (simp var),13588
-0.01699876,0.0077962903,0.024795052,1,faq (full var),13588
-0.016999193,0.0077967234,0.024795916,1,faq (simp var),13588
-0.019167157,0.0050169807,0.024184138,1,faq (full var),13588
-0.01916778,0.0050176047,0.024185386,1,faq (simp var),13588
-0.0054436405,0.01907966,0.0245233,1,faq (full var),13588
-0.00544365,0.019079668,0.024523318,1,faq (simp var),13588
-0.025538074,-0.0016901493,0.023847925,0,faq (full var),13588
-0.025538813,-0.0016894098,0.023849403,0,faq (simp var),13588
-0.006734544,0.019388916,0.02612346,1,faq (full var),13588
-0.0067347116,0.019389084,0.026123796,1,faq (simp var),13588
-0.020776372,0.00466966,0.025446031,1,faq (full var),13588
-0.020777348,0.0046706367,0.025447985,1,faq (simp var),13588
-0.009113611,0.016422892,0.025536504,1,faq (full var),13588
-0.0091137,0.016422981,0.025536682,1,faq (simp var),13588
-0.02803234,-0.0037750108,0.024257328,0,faq (full var),13588
-0.028035015,-0.003772338,0.024262678,0,faq (simp var),13588
-0.008559464,0.016608045,0.025167508,1,faq (full var),13588
-0.008559467,0.01660805,0.025167517,1,faq (simp var),13588
-0.01824454,0.0056370324,0.023881573,1,faq (full var),13588
-0.01824479,0.005637281,0.02388207,1,faq (simp var),13588
-0.00064804126,0.026002068,0.026650108,1,faq (full var),13588
-0.0006494168,0.026003445,0.026652861,1,faq (simp var),13588
-0.008076039,0.017216735,0.025292773,1,faq (full var),13588
-0.008076079,0.017216776,0.025292855,1,faq (simp var),13588
-0.022427503,0.0016804971,0.024108,1,faq (full var),13588
-0.022428576,0.00168157,0.024110146,1,faq (simp var),13588
-0.019508807,0.004917491,0.024426298,1,faq (full var),13588
-0.019512959,0.004921642,0.0244346,1,faq (simp var),13588
-0.009741594,0.016086198,0.025827792,1,faq (full var),13588
-0.009741594,0.016086198,0.025827792,1,faq (simp var),13588
-0.0074445866,0.017970636,0.025415223,1,faq (full var),13588
-0.007444592,0.017970642,0.025415234,1,faq (simp var),13588
-0.008722314,0.01647728,0.025199592,1,faq (full var),13588
-0.008722407,0.016477372,0.025199778,1,faq (simp var),13588
0.005599496,0.03167792,0.026078425,0,faq (full var),13588
0.0055988524,0.031678565,0.026079712,0,faq (simp var),13588
0.0018508239,0.028214239,0.026363414,0,faq (full var),13588
0.0018499307,0.02821513,0.0263652,0,faq (simp var),13588
-0.016300606,0.008994539,0.025295146,1,faq (full var),13588
-0.016300905,0.00899484,0.025295746,1,faq (simp var),13588
0.0016366495,0.028059643,0.026422992,0,faq (full var),13588
0.0016348008,0.028061492,0.026426692,0,faq (simp var),13588
-0.0107227685,0.014487437,0.025210205,1,faq (full var),13588
-0.0107228095,0.014487478,0.025210287,1,faq (simp var),13588
-0.014700975,0.009500992,0.024201967,1,faq (full var),13588
-0.014700975,0.009500992,0.024201967,1,faq (simp var),13588
-0.022845501,0.0017369017,0.024582403,1,faq (full var),13588
-0.022846453,0.0017378526,0.024584305,1,faq (simp var),13588
-0.012198716,0.012501532,0.024700249,1,faq (full var),13588
-0.012198796,0.012501611,0.024700407,1,faq (simp var),13588
-0.020872002,0.0029847752,0.023856778,1,faq (full var),13588
-0.020875044,0.002987816,0.023862861,1,faq (simp var),13588
-0.0056565893,0.020130392,0.025786981,1,faq (full var),13588
-0.005656596,0.020130398,0.025786994,1,faq (simp var),13588
-0.010732278,0.014614271,0.02534655,1,faq (full var),13588
-0.010732358,0.014614351,0.02534671,1,faq (simp var),13588
-0.020511791,0.0042367047,0.024748497,1,faq (full var),13588
-0.020514,0.0042389138,0.024752915,1,faq (simp var),13588
-0.002192474,0.023315664,0.02550814,1,faq (full var),13588
-0.0021929415,0.023316134,0.025509074,1,faq (simp var),13588
-0.011216998,0.013586445,0.024803443,1,faq (full var),13588
-0.011217689,0.013587136,0.024804825,1,faq (simp var),13588
-0.0023600422,0.023035927,0.025395969,1,faq (full var),13588
-0.0023602778,0.023036163,0.02539644,1,faq (simp var),13588
0.0011527147,0.027628336,0.026475621,0,faq (full var),13588
0.0011516167,0.027629435,0.026477817,0,faq (simp var),13588
-0.016797096,0.007729276,0.024526373,1,faq (full var),13588
-0.016798902,0.007731084,0.024529986,1,faq (simp var),13588
-0.007892476,0.01761024,0.025502717,1,faq (full var),13588
-0.00789251,0.017610274,0.025502784,1,faq (simp var),13588
-0.006173335,0.019333173,0.025506508,1,faq (full var),13588
-0.00617335,0.019333187,0.025506537,1,faq (simp var),13588
-0.005421828,0.019665353,0.025087181,1,faq (full var),13588
-0.00542211,0.019665636,0.025087746,1,faq (simp var),13588
-0.018102862,0.005363271,0.023466133,1,faq (full var),13588
-0.0181055,0.0053659086,0.023471408,1,faq (simp var),13588
-0.00635443,0.018594269,0.0249487,1,faq (full var),13588
-0.0063544917,0.01859433,0.024948822,1,faq (simp var),13588
-0.015773995,0.009153124,0.024927119,1,faq (full var),13588
-0.015774311,0.009153441,0.024927752,1,faq (simp var),13588
-0.010522369,0.014953092,0.025475461,1,faq (full var),13588
-0.010522881,0.014953603,0.025476484,1,faq (simp var),13588
-0.011412704,0.013701446,0.02511415,1,faq (full var),13588
-0.011412705,0.013701447,0.025114153,1,faq (simp var),13588
-0.015650831,0.009174321,0.024825152,1,faq (full var),13588
-0.015652236,0.009175725,0.02482796,1,faq (simp var),13588
-0.00042708777,0.025172966,0.025600053,1,faq (full var),13588
-0.0004277518,0.02517363,0.025601383,1,faq (simp var),13588
-0.0141537,0.010497708,0.024651408,1,faq (full var),13588
-0.014154168,0.010498175,0.024652343,1,faq (simp var),13588
-0.01328336,0.0111259585,0.024409318,1,faq (full var),13588
-0.013283362,0.01112596,0.024409322,1,faq (simp var),13588
-0.012978619,0.011755202,0.02473382,1,faq (full var),13588
-0.012979159,0.01175574,0.0247349,1,faq (simp var),13588
-0.015116623,0.009623729,0.024740351,1,faq (full var),13588
-0.015117071,0.009624177,0.024741247,1,faq (simp var),13588
-0.0016506398,0.025030363,0.026681002,1,faq (full var),13588
-0.0016513076,0.025031032,0.02668234,1,faq (simp var),13588
-0.021165531,0.003088682,0.024254214,1,faq (full var),13588
-0.021168228,0.003091379,0.024259608,1,faq (simp var),13588
-0.005857866,0.019673908,0.025531774,1,faq (full var),13588
-0.005858038,0.019674081,0.025532119,1,faq (simp var),13588
-0.0108433645,0.01455893,0.025402294,1,faq (full var),13588
-0.010843487,0.014559053,0.02540254,1,faq (simp var),13588
-0.012102374,0.013042183,0.025144557,1,faq (full var),13588
-0.012103074,0.013042883,0.025145957,1,faq (simp var),13588
-0.010298167,0.013129969,0.023428136,1,faq (full var),15393
-0.010298514,0.013130316,0.02342883,1,faq (simp var),15393
0.0050484883,0.02986354,0.024815053,0,faq (full var),15393
0.0050444165,0.029867612,0.024823196,0,faq (simp var),15393
-0.0076093157,0.015622141,0.023231456,1,faq (full var),15393
-0.0076094824,0.015622307,0.02323179,1,faq (simp var),15393
-0.011329817,0.012436144,0.02376596,1,faq (full var),15393
-0.011330089,0.012436416,0.023766505,1,faq (simp var),15393
-0.018291738,0.0053562163,0.023647955,1,faq (full var),15393
-0.018292677,0.005357155,0.023649832,1,faq (simp var),15393
-0.020284383,0.0020952523,0.022379635,1,faq (full var),15393
-0.020286309,0.0020971783,0.022383487,1,faq (simp var),15393
-0.0010763202,0.023268402,0.024344722,1,faq (full var),15393
-0.0010763472,0.023268428,0.024344776,1,faq (simp var),15393
-0.01610638,0.007557405,0.023663785,1,faq (full var),15393
-0.016106384,0.007557409,0.023663793,1,faq (simp var),15393
-0.015761016,0.007375272,0.023136288,1,faq (full var),15393
-0.01576165,0.0073759053,0.023137555,1,faq (simp var),15393
-0.011764735,0.011447543,0.023212278,1,faq (full var),15393
-0.0117653115,0.01144812,0.023213431,1,faq (simp var),15393
-0.015107915,0.007889498,0.022997413,1,faq (full var),15393
-0.015108438,0.007890021,0.02299846,1,faq (simp var),15393
-0.025665209,-0.003477944,0.022187265,0,faq (full var),15393
-0.025668643,-0.0034745084,0.022194136,0,faq (simp var),15393
-0.010032274,0.013130931,0.023163205,1,faq (full var),15393
-0.010032591,0.013131249,0.02316384,1,faq (simp var),15393
-0.011412878,0.011798531,0.023211408,1,faq (full var),15393
-0.011413298,0.011798951,0.023212248,1,faq (simp var),15393
-0.015761489,0.0073417705,0.02310326,1,faq (full var),15393
-0.015761916,0.007342197,0.023104113,1,faq (simp var),15393
-0.009572482,0.014251068,0.02382355,1,faq (full var),15393
-0.009572487,0.014251076,0.023823563,1,faq (simp var),15393
-0.017109241,0.0064692693,0.02357851,1,faq (full var),15393
-0.017110541,0.0064705713,0.023581114,1,faq (simp var),15393
-0.010316161,0.013989981,0.024306143,1,faq (full var),15393
-0.010316161,0.013989983,0.024306145,1,faq (simp var),15393
-0.017196327,0.00657255,0.023768878,1,faq (full var),15393
-0.01719701,0.006573231,0.02377024,1,faq (simp var),15393
-0.027775928,-0.004962004,0.022813924,0,faq (full var),15393
-0.027778536,-0.004959398,0.022819139,0,faq (simp var),15393
-0.017347742,0.0064307223,0.023778465,1,faq (full var),15393
-0.017349504,0.0064324834,0.023781987,1,faq (simp var),15393
-0.024145562,-0.0012804428,0.02286512,0,faq (full var),15393
-0.02414864,-0.0012773657,0.022871275,0,faq (simp var),15393
-0.016169544,0.007602676,0.023772221,1,faq (full var),15393
-0.01616988,0.007603013,0.023772892,1,faq (simp var),15393
-0.025975356,-0.0033486336,0.022626722,0,faq (full var),15393
-0.02597893,-0.0033450602,0.02263387,0,faq (simp var),15393
-0.010488935,0.013075395,0.02356433,1,faq (full var),15393
-0.010488936,0.0130753955,0.023564331,1,faq (simp var),15393
-0.023149172,0.00025628507,0.023405457,1,faq (full var),15393
-0.023150709,0.00025782175,0.02340853,1,faq (simp var),15393
-0.0007252386,0.023803852,0.024529092,1,faq (full var),15393
-0.0007255422,0.023804158,0.0245297,1,faq (simp var),15393
-0.012565888,0.010950737,0.023516625,1,faq (full var),15393
-0.01256657,0.010951418,0.023517989,1,faq (simp var),15393
-0.010090935,0.014767003,0.024857938,1,faq (full var),15393
-0.010090989,0.014767057,0.024858046,1,faq (simp var),15393
-0.008510603,0.0155458525,0.024056455,1,faq (full var),15393
-0.008510603,0.0155458525,0.024056455,1,faq (simp var),15393
-0.020524725,0.0026382264,0.023162952,1,faq (full var),15393
-0.020526303,0.002639804,0.023166107,1,faq (simp var),15393
-0.0016297754,0.023163464,0.02479324,1,faq (full var),15393
-0.0016297977,0.023163486,0.024793284,1,faq (simp var),15393
-0.015033514,0.007819979,0.022853494,1,faq (full var),15393
-0.015035317,0.0078217825,0.0228571,1,faq (simp var),15393
-0.0050160466,0.018677205,0.023693252,1,faq (full var),15393
-0.005016055,0.018677212,0.023693267,1,faq (simp var),15393
-0.013525884,0.010038006,0.02356389,1,faq (full var),15393
-0.013526918,0.010039041,0.02356596,1,faq (simp var),15393
-0.010339522,0.013144798,0.02348432,1,faq (full var),15393
-0.010339969,0.013145245,0.023485214,1,faq (simp var),15393
-0.016668335,0.00622694,0.022895275,1,faq (full var),15393
-0.016668674,0.00622728,0.022895955,1,faq (simp var),15393
-0.013765724,0.00982471,0.023590434,1,faq (full var),15393
-0.01376619,0.009825176,0.023591366,1,faq (simp var),15393
-0.019046504,0.004166841,0.023213346,1,faq (full var),15393
-0.019047199,0.004167535,0.023214733,1,faq (simp var),15393
-0.0072720856,0.015866095,0.02313818,1,faq (full var),15393
-0.0072721657,0.015866175,0.02313834,1,faq (simp var),15393
-0.018944602,0.004478198,0.0234228,1,faq (full var),15393
-0.018945787,0.0044793827,0.02342517,1,faq (simp var),15393
-0.009629155,0.014173761,0.023802916,1,faq (full var),15393
-0.009629164,0.014173772,0.023802936,1,faq (simp var),15393
-0.014811863,0.008919979,0.023731843,1,faq (full var),15393
-0.014812246,0.008920362,0.023732608,1,faq (simp var),15393
-0.013654772,0.010107394,0.023762167,1,faq (full var),15393
-0.0136548355,0.010107458,0.023762293,1,faq (simp var),15393
-0.016667053,0.0082583865,0.02492544,1,faq (full var),15393
-0.016667098,0.008258431,0.02492553,1,faq (simp var),15393
-0.022480914,-0.00011351518,0.0223674,1,faq (full var),15393
-0.022483978,-0.00011045113,0.022373527,1,faq (simp var),15393
-0.01299831,0.010448108,0.023446418,1,faq (full var),15393
-0.01299866,0.010448459,0.023447119,1,faq (simp var),15393
-0.011348982,0.012691003,0.024039986,1,faq (full var),15393
-0.011349365,0.012691386,0.024040751,1,faq (simp var),15393
-0.01862444,0.0042795907,0.022904031,1,faq (full var),15393
-0.018625284,0.0042804335,0.022905717,1,faq (simp var),15393
-0.010573334,0.012781213,0.023354547,1,faq (full var),15393
-0.010573645,0.012781524,0.02335517,1,faq (simp var),15393
-0.009305262,0.014499919,0.02380518,1,faq (full var),15393
-0.009306342,0.014500999,0.023807341,1,faq (simp var),15393
-0.023066044,-0.00010167714,0.022964366,1,faq (full var),15393
-0.023068918,-9.880401e-05,0.022970114,1,faq (simp var),15393
-0.022118622,0.000915898,0.02303452,1,faq (full var),15393
-0.022121279,0.00091855414,0.023039833,1,faq (simp var),15393
-0.013276719,0.010398218,0.023674937,1,faq (full var),15393
-0.0132778715,0.010399371,0.023677243,1,faq (simp var),15393
-0.005076475,0.019427901,0.024504377,1,faq (full var),15393
-0.0050764945,0.019427922,0.024504416,1,faq (simp var),15393
-0.017610392,0.005678063,0.023288455,1,faq (full var),15393
-0.01761076,0.0056784307,0.02328919,1,faq (simp var),15393
-0.0033310046,0.020477574,0.02380858,1,faq (full var),15393
-0.0033312496,0.020477818,0.023809068,1,faq (simp var),15393
-0.014525297,0.008689468,0.023214765,1,faq (full var),15393
-0.014526271,0.008690442,0.023216713,1,faq (simp var),15393
-0.013518937,0.01110935,0.024628287,1,faq (full var),15393
-0.013519031,0.011109444,0.024628475,1,faq (simp var),15393
-0.011498342,0.012235281,0.023733623,1,faq (full var),15393
-0.01149863,0.012235569,0.023734199,1,faq (simp var),15393
-0.0038550245,0.01989828,0.023753304,1,faq (full var),15393
-0.003855316,0.019898573,0.023753889,1,faq (simp var),15393
-0.0016674865,0.021975618,0.023643104,1,faq (full var),15393
-0.0016683126,0.021976445,0.023644757,1,faq (simp var),15393
-0.009158613,0.014490111,0.023648724,1,faq (full var),15393
-0.009159155,0.014490653,0.023649808,1,faq (simp var),15393
-0.017626967,0.0051411176,0.022768084,1,faq (full var),15393
-0.017627455,0.0051416056,0.02276906,1,faq (simp var),15393
-0.0244328,-0.0014233487,0.023009453,0,faq (full var),15393
-0.0244352,-0.0014209487,0.023014251,0,faq (simp var),15393
-0.010530581,0.013305073,0.023835653,1,faq (full var),15393
-0.010530607,0.013305099,0.023835706,1,faq (simp var),15393
-0.014195924,0.009087001,0.023282925,1,faq (full var),15393
-0.014196145,0.009087223,0.023283368,1,faq (simp var),15393
-0.019144353,0.00374904,0.022893392,1,faq (full var),15393
-0.019145118,0.0037498046,0.022894923,1,faq (simp var),15393
-0.0011523832,0.022567874,0.023720257,1,faq (full var),15393
-0.0011523999,0.02256789,0.02372029,1,faq (simp var),15393
-0.009501458,0.014646594,0.024148053,1,faq (full var),15393
-0.0095014665,0.014646603,0.02414807,1,faq (simp var),15393
-0.0025872253,0.0218179,0.024405126,1,faq (full var),15393
-0.0025881212,0.021818796,0.024406917,1,faq (simp var),15393
0.00046559982,0.024977945,0.024512345,0,faq (full var),15393
0.00046559703,0.024977949,0.02451235,0,faq (simp var),15393
0.0015388979,0.0262856,0.024746701,0,faq (full var),15393
0.0015380587,0.02628644,0.024748381,0,faq (simp var),15393
-0.013917448,0.008621192,0.02253864,1,faq (full var),15393
-0.0139191095,0.008622853,0.022541963,1,faq (simp var),15393
-0.021159694,0.0020840997,0.023243792,1,faq (full var),15393
-0.02116261,0.0020870185,0.02324963,1,faq (simp var),15393
-0.018488249,0.004201544,0.022689793,1,faq (full var),15393
-0.018489199,0.004202493,0.022691691,1,faq (simp var),15393
-0.00835724,0.015011737,0.023368977,1,faq (full var),15393
-0.008357273,0.0150117725,0.023369046,1,faq (simp var),15393
-0.005714325,0.01768869,0.023403015,1,faq (full var),15393
-0.0057143574,0.017688723,0.02340308,1,faq (simp var),15393
-0.012777471,0.010629072,0.023406543,1,faq (full var),15393
-0.012777587,0.010629188,0.023406776,1,faq (simp var),15393
-0.012659328,0.010200661,0.022859989,1,faq (full var),15393
-0.012659559,0.01020089,0.022860449,1,faq (simp var),15393
-0.009857217,0.013675606,0.023532823,1,faq (full var),15393
-0.0098573435,0.013675733,0.023533076,1,faq (simp var),15393
-0.009770112,0.013833597,0.02360371,1,faq (full var),15393
-0.009770314,0.013833799,0.023604114,1,faq (simp var),15393
-0.004591918,0.01817188,0.022763798,1,faq (full var),15393
-0.004591936,0.018171897,0.022763833,1,faq (simp var),15393
-0.010114097,0.012754713,0.02286881,1,faq (full var),15393
-0.010114716,0.0127553325,0.022870049,1,faq (simp var),15393
-0.019754123,0.002383477,0.0221376,1,faq (full var),15393
-0.019755643,0.002384997,0.02214064,1,faq (simp var),15393
-0.0100796465,0.01332368,0.023403326,1,faq (full var),15393
-0.010079846,0.013323879,0.023403725,1,faq (simp var),15393
-0.006134634,0.017565422,0.023700055,1,faq (full var),15393
-0.0061346535,0.017565442,0.023700096,1,faq (simp var),15393
-0.018981555,0.0043869386,0.023368495,1,faq (full var),15393
-0.018982377,0.00438776,0.023370137,1,faq (simp var),15393
-0.010185638,0.012419121,0.02260476,1,faq (full var),15393
-0.010186094,0.012419577,0.02260567,1,faq (simp var),15393
-0.019881044,0.0028071124,0.022688156,1,faq (full var),15393
-0.01988272,0.0028087888,0.022691509,1,faq (simp var),15393
-0.022098195,0.0006259503,0.022724144,1,faq (full var),15393
-0.022100087,0.00062784273,0.022727929,1,faq (simp var),15393
-0.02035255,0.001995869,0.022348419,1,faq (full var),15393
-0.020355271,0.0019985903,0.022353861,1,faq (simp var),15393
-0.01823315,0.004402916,0.022636067,1,faq (full var),15393
-0.018235415,0.004405182,0.022640597,1,faq (simp var),15393
-0.007675635,0.016107617,0.023783252,1,faq (full var),15393
-0.007675692,0.016107673,0.023783365,1,faq (simp var),15393
-0.0074029746,0.016129464,0.023532439,1,faq (full var),15393
-0.0074029905,0.01612948,0.02353247,1,faq (simp var),15393
0.0011134231,0.0253913,0.024277877,0,faq (full var),15393
0.0011126753,0.025392048,0.024279373,0,faq (simp var),15393
-0.0091557335,0.014038695,0.023194429,1,faq (full var),15393
-0.009155776,0.014038738,0.023194514,1,faq (simp var),15393
-0.013983819,0.009062334,0.023046153,1,faq (full var),15393
-0.013985021,0.009063536,0.023048557,1,faq (simp var),15393
-0.008246137,0.015262973,0.02350911,1,faq (full var),15393
-0.00824618,0.015263014,0.023509193,1,faq (simp var),15393
-0.006162558,0.017005716,0.023168273,1,faq (full var),15393
-0.0061625843,0.017005742,0.023168325,1,faq (simp var),15393
-0.026020968,-0.00512355,0.020897418,0,faq (full var),17199
-0.026025284,-0.0051192353,0.02090605,0,faq (simp var),17199
-0.013125552,0.008901244,0.022026796,1,faq (full var),17199
-0.013126161,0.008901853,0.022028014,1,faq (simp var),17199
-0.013180453,0.008740924,0.021921378,1,faq (full var),17199
-0.013181066,0.008741537,0.021922603,1,faq (simp var),17199
-0.035801247,-0.01572293,0.020078316,0,faq (full var),17199
-0.035810705,-0.015713472,0.020097233,0,faq (simp var),17199
-0.015405126,0.0071174116,0.022522537,1,faq (full var),17199
-0.015406743,0.0071190284,0.02252577,1,faq (simp var),17199
-0.021798566,-1.5680678e-05,0.021782886,1,faq (full var),17199
-0.021800473,-1.3772398e-05,0.021786701,1,faq (simp var),17199
-0.0059911762,0.016781097,0.022772273,1,faq (full var),17199
-0.00599122,0.01678114,0.02277236,1,faq (simp var),17199
-0.012798957,0.009154442,0.021953398,1,faq (full var),17199
-0.012799223,0.009154708,0.021953931,1,faq (simp var),17199
-0.014054601,0.0077789994,0.0218336,1,faq (full var),17199
