group,prop_budget,method,seed,width,coverage
all,0.0100,wor-active,163,0.0578116774559021,1.0
all,0.0100,wor-uniform,163,0.08067141473293304,1.0
all,0.0100,wor-active,164,0.08051033318042755,1.0
all,0.0100,wor-uniform,164,0.08317999541759491,1.0
all,0.0100,wor-active,165,0.0863051563501358,1.0
all,0.0100,wor-uniform,165,0.09316250681877136,1.0
all,0.0100,wor-active,166,0.07219505310058594,1.0
all,0.0100,wor-uniform,166,0.09305839240550995,1.0
all,0.0100,wor-active,167,0.06937022507190704,1.0
all,0.0100,wor-uniform,167,0.09188328683376312,1.0
all,0.0100,wor-active,168,0.08082348108291626,1.0
all,0.0100,wor-uniform,168,0.08559811115264893,1.0
all,0.0100,wor-active,169,0.09110407531261444,1.0
all,0.0100,wor-uniform,169,0.09485286474227905,1.0
all,0.0100,wor-active,170,0.06889081001281738,1.0
all,0.0100,wor-uniform,170,0.07000619173049927,1.0
all,0.0100,wor-active,171,0.1014171838760376,1.0
all,0.0100,wor-uniform,171,0.08576101064682007,1.0
all,0.0100,wor-active,172,0.07649877667427063,1.0
all,0.0100,wor-uniform,172,0.09230750799179077,1.0
all,0.0100,wor-active,173,0.06580555438995361,1.0
all,0.0100,wor-uniform,173,0.08546407520771027,1.0
all,0.0100,wor-active,174,0.09435480833053589,1.0
all,0.0100,wor-uniform,174,0.08411215245723724,1.0
all,0.0100,wor-active,175,0.07241268455982208,1.0
all,0.0100,wor-uniform,175,0.08568859100341797,1.0
all,0.0100,wor-active,176,0.09851515293121338,1.0
all,0.0100,wor-uniform,176,0.089276984333992,1.0
all,0.0100,wor-active,177,0.07421207427978516,1.0
all,0.0100,wor-uniform,177,0.09214290976524353,1.0
all,0.0100,wor-active,178,0.07142883539199829,1.0
all,0.0100,wor-uniform,178,0.08310991525650024,1.0
all,0.0100,wor-active,179,0.07563984394073486,1.0
all,0.0100,wor-uniform,179,0.07471814751625061,1.0
all,0.0100,wor-active,180,0.08364957571029663,1.0
all,0.0100,wor-uniform,180,0.10326237976551056,1.0
all,0.0100,wor-active,181,0.07481276988983154,1.0
all,0.0100,wor-uniform,181,0.09152770042419434,1.0
all,0.0100,wor-active,182,0.08168584108352661,1.0
all,0.0100,wor-uniform,182,0.08676278591156006,0.0
all,0.0100,wor-active,183,0.07927840948104858,1.0
all,0.0100,wor-uniform,183,0.0823514461517334,1.0
