group,prop_budget,method,ess_multiplier,ess_multiplier_serr,ess_multiplier_vs_classical,ess_multiplier_vs_classical_serr,coverage,coverage_serr,mean_width,mean_width_serr
non-phosphorylated,0.2,bernoulli-active,0.7398491350206212,0.004718244716498127,2.4339529908016506,0.014579457559210604,0.98,0.004429403980178328,0.028008245438337277,7.291763555967479e-05
non-phosphorylated,0.2,bernoulli-uniform,0.6339582168899798,0.0027571152684151726,2.085519182044359,0.007839568035618,0.986,0.003717232548256541,0.0300245592296123,3.9170994189270507e-05
non-phosphorylated,0.2,classical,0.3059842312279984,0.0012936482017875594,1.0,0.0,0.966,0.0057338361396953854,0.04320698338747019,5.616929632310974e-05
non-phosphorylated,0.2,wor-active,1.3534276057494092,0.01144010106095313,4.455918902906221,0.037437004855763206,0.939,0.007572076091557476,0.020915958538651417,7.539558516226198e-05
non-phosphorylated,0.2,wor-uniform,1.0,0.0,3.327002313978942,0.014203361947825127,0.945,0.0072129762946392005,0.023806904532015272,3.94636343646036e-05
phosphorylated,0.01,bernoulli-active,1.9527793686297719,0.05891997076631497,8.700578235402398,0.2336961521173333,0.898,0.009575368801653944,0.10149296209216113,0.0012732892158587108
phosphorylated,0.01,bernoulli-uniform,1.1243428058133913,0.03055334535555235,5.0201255686716095,0.10625142264565803,0.943,0.007335175853706905,0.11483979777991768,0.0007817874023404123
phosphorylated,0.01,classical,0.2409317818777265,0.004091002173705862,1.0,0.0,0.957,0.0064181143797997385,0.23489463821053502,0.0010106893297337272
phosphorylated,0.01,wor-active,inf,,inf,,0.864,0.01084535023047304,0.09596337287873026,0.0012468879499963
phosphorylated,0.01,wor-uniform,1.0,0.0,5.8034591102551305,0.18139572273221077,0.93,0.008072494358323525,0.10931640489399429,0.0007666676040909831
phosphorylated,0.02,bernoulli-active,1.4396459940510973,0.031041406794835073,6.565785974747035,0.13573579564078572,0.918,0.00868051561552373,0.0743658994287252,0.0006486419983637137
phosphorylated,0.02,bernoulli-uniform,0.9626775428721256,0.0132610617026677,4.349426871865905,0.051180090565220576,0.952,0.006763264133666652,0.08361191755533214,0.00038018203839161884
phosphorylated,0.02,classical,0.22878387413244758,0.002577789993936002,1.0,0.0,0.948,0.00702462421381709,0.16804818201065058,0.0005032044026582545
phosphorylated,0.02,wor-active,inf,,inf,,0.9,0.00949157995752499,0.07125629718601699,0.0006720128809448642
phosphorylated,0.02,wor-uniform,1.0,0.0,4.977978196818134,0.062172084252443055,0.928,0.008178195576218687,0.07845368284732099,0.0003690316576145969
phosphorylated,0.03,bernoulli-active,1.2275499516384178,0.021781302602410447,5.423974868892622,0.08844354519542232,0.94,0.007513751157474972,0.06343728454411025,0.00042609585063192496
phosphorylated,0.03,bernoulli-uniform,0.9222760253712569,0.0103742269251442,4.078244061246452,0.038525375092128736,0.94,0.007513751157474972,0.06942554007470604,0.0002540812475913174
phosphorylated,0.03,classical,0.23139320416311177,0.002097741640467332,1.0,0.0,0.94,0.007513751157474971,0.13682839505374428,0.0003399593680152985
phosphorylated,0.03,wor-active,1.5262240011368506,0.03204313418270894,6.767742601516347,0.13459233073610355,0.915,0.008823426366942317,0.05826755593717094,0.0004389849713875107
phosphorylated,0.03,wor-uniform,1.0,0.0,4.695629493822984,0.04543241020993353,0.94,0.007513751157474972,0.06474737633764739,0.00023973937099043224
phosphorylated,0.04,bernoulli-active,1.1317545702596241,0.015511470589236156,4.97311729105134,0.0634718514111769,0.958,0.006346359293033784,0.055926937922835304,0.00031808487810013053
phosphorylated,0.04,bernoulli-uniform,0.8861294835421607,0.008051775340329553,3.8968588178831416,0.029984966952751217,0.955,0.006558812241406064,0.06103909298777576,0.0001843391890672895
phosphorylated,0.04,classical,0.23129844299410116,0.0017347409594431701,1.0,0.0,0.937,0.007687007876286461,0.11854430137574669,0.0002545366337859524
phosphorylated,0.04,wor-active,1.445678798346539,0.024852022765450194,6.373599337904121,0.10316988578065762,0.917,0.008728527206074758,0.0504878205955028,0.0003254023313357873
phosphorylated,0.04,wor-uniform,1.0,0.0,4.57872278679405,0.03637267424321533,0.943,0.007335175853706906,0.05635482586920257,0.00017334780089106974
phosphorylated,0.05,bernoulli-active,1.0508605423649524,0.012441225693330608,4.734877182951075,0.054543539543766194,0.959,0.006273624021118764,0.05095514477789397,0.0002516784396103934
phosphorylated,0.05,bernoulli-uniform,0.8595018961369864,0.00678209102946293,3.849182945528176,0.02449181455607003,0.971,0.005309160685756948,0.054899395868182134,0.00013871255688242457
phosphorylated,0.05,classical,0.22625828565075065,0.001546987358407132,1.0,0.0,0.954,0.006627814717380679,0.10648124179989095,0.00019400359074332838
phosphorylated,0.05,wor-active,1.4076024684621473,0.020803013826474644,6.293264899198335,0.08807653982724593,0.924,0.008384169266796462,0.04489513336122031,0.0002598508336889236
